ID,M,k_max_up,k_max_down,fre,cond,cond_coarse,cond_partmax,cond_partmax_dyn
2,16,0,0,9.480392717345544e-17,1.000000025063514,1.0000000156943087,1.0000000250635137,1.0000000250635137
2,16,0,1,9.608509778240072e-17,1.000000025063514,1.0000000165508847,1.0000000250635137,1.0000000250635137
2,16,0,2,9.418277513168151e-17,1.000000025063514,1.0000000175881254,1.0000000250635137,1.0000000250635137
2,16,0,3,9.334814315327831e-17,1.000000025063514,1.0000000183718247,1.0000000250635137,1.0000000250635137
2,16,0,4,9.340052615750453e-17,1.000000025063514,1.0000000165508847,1.0000000250635137,1.0000000250635137
2,16,0,5,9.254562858976812e-17,1.000000025063514,1.000000017407081,1.0000000250635137,1.0000000250635137
2,16,1,0,9.413082744335747e-17,1.000000025063514,1.0000000174689687,1.0000000250635137,1.0000000250635137
2,16,1,1,9.51643935610692e-17,1.000000025063514,1.0000000137486975,1.0000000250635137,1.0000000250635137
2,16,1,2,9.459732967782366e-17,1.000000025063514,1.0000000175881254,1.0000000250635137,1.0000000250635137
2,16,1,3,9.413082744335747e-17,1.000000025063514,1.0000000183718252,1.0000000250635137,1.0000000250635137
2,16,1,4,9.30857859637883e-17,1.000000025063514,1.0000000159176219,1.0000000250635137,1.0000000250635137
2,16,1,5,9.249276141807832e-17,1.000000025063514,1.0000000159176219,1.0000000250635137,1.0000000250635137
2,16,2,0,9.392274937328098e-17,1.000000025063514,1.0000000183002313,1.0000000250635137,1.0000000250635135
2,16,2,1,9.433844656610647e-17,1.000000025063514,1.000000017468969,1.0000000250635137,1.0000000250635137
2,16,2,2,9.454560976502881e-17,1.000000025063514,1.0000000175881254,1.0000000250635137,1.0000000250635137
2,16,2,3,9.37663877987998e-17,1.000000025063514,1.000000018371825,1.0000000250635137,1.0000000250635137
2,16,2,4,9.392274937328098e-17,1.000000025063514,1.0000000175881254,1.0000000250635137,1.0000000250635137
2,16,2,5,9.00816317554415e-17,1.000000025063514,1.0000000183718252,1.0000000250635137,1.0000000250635137
2,16,3,0,9.495858032063813e-17,1.000000025063514,1.0000000166307264,1.0000000250635137,1.000000025062684
2,16,3,1,9.418277513168151e-17,1.000000025063514,1.0000000183002313,1.0000000250635137,1.0000000250635135
2,16,3,2,9.229423981749896e-17,1.000000025063514,1.0000000175881254,1.0000000250635137,1.0000000250635137
2,16,3,3,9.313831652349077e-17,1.000000025063514,1.0000000165508849,1.0000000250635137,1.0000000250635137
2,16,3,4,9.340052615750453e-17,1.000000025063514,1.0000000165508847,1.0000000250635137,1.0000000250635137
2,16,3,5,9.291485653764704e-17,1.000000025063514,1.0000000165508849,1.0000000250635137,1.0000000250635137
2,16,4,0,9.392274937328098e-17,1.000000025063514,1.0000000159971159,1.0000000250635137,1.0000000249538403
2,16,4,1,9.583023392533681e-17,1.000000025063514,1.0000000166307261,1.0000000250635137,1.000000025062684
2,16,4,2,9.250598104352495e-17,1.000000025063514,1.0000000183002313,1.0000000250635137,1.0000000250635135
2,16,4,3,9.122816219137093e-17,1.000000025063514,1.000000017468969,1.0000000250635137,1.0000000250635137
