ID,N,lim_lo,lim_hi,fre,cond_coarse
1,2048,24,35,8.016343e-15,2.046227e+03
1,2048,24,36,8.728014e-15,6.152004e+02
1,2048,24,37,8.280944e-15,4.544292e+02
1,2048,24,38,1.236884e-14,1.123000e+03
1,2048,24,39,1.223249e-14,1.123000e+03
1,2048,24,40,1.343874e-14,7.185551e+02
1,2048,24,41,1.331078e-14,8.685379e+02
1,2048,24,42,1.338908e-14,4.138639e+02
1,2048,24,43,1.266883e-14,3.818971e+02
1,2048,24,44,6.462937e-15,3.877338e+02
1,2048,24,45,8.579574e-15,1.493437e+03
1,2048,24,46,7.877724e-15,1.487658e+03
1,2048,24,47,6.846707e-15,1.487658e+03
1,2048,24,48,2.093184e-14,2.009381e+03
1,2048,24,49,1.187710e-14,5.472325e+02
1,2048,24,50,1.234367e-14,1.968900e+03
1,2048,24,51,1.237445e-14,1.968900e+03
1,2048,24,52,1.237445e-14,1.968900e+03
1,2048,24,53,2.176576e-14,1.326198e+03
1,2048,24,54,2.211365e-14,1.279797e+03
1,2048,24,55,2.257355e-14,1.445717e+03
1,2048,24,56,2.257447e-14,1.445717e+03
1,2048,24,57,2.306106e-14,1.395186e+03
1,2048,24,58,7.554222e-15,5.742514e+02
1,2048,24,59,9.952065e-15,5.737681e+02
1,2048,24,60,1.029192e-14,2.809331e+02
1,2048,24,61,1.079321e-14,2.004401e+02
1,2048,24,62,1.079321e-14,2.004401e+02
1,2048,24,63,1.079321e-14,2.004401e+02
1,2048,24,64,1.103439e-14,1.395134e+03
1,2048,24,65,1.103439e-14,1.395134e+03
1,2048,24,66,1.103439e-14,1.395134e+03
1,2048,24,67,1.031378e-14,5.860800e+02
1,2048,24,68,1.036245e-14,5.860800e+02
1,2048,24,69,1.036245e-14,5.860800e+02
1,2048,24,70,7.329829e-15,7.531624e+02
1,2048,24,71,7.329829e-15,7.531624e+02
1,2048,24,72,7.117099e-15,7.531624e+02
1,2048,25,31,6.065741e-15,6.013803e+02
1,2048,25,32,9.535298e-15,7.683490e+02
1,2048,25,33,8.600191e-15,7.211506e+02
1,2048,25,34,2.437233e-14,4.680506e+03
1,2048,25,35,8.613356e-15,2.046227e+03
1,2048,25,36,1.151554e-14,7.605629e+02
1,2048,25,37,9.234884e-15,9.743257e+02
1,2048,25,38,9.719345e-15,7.812851e+02
1,2048,25,39,8.899046e-15,1.048932e+03
1,2048,25,40,8.987442e-15,1.048932e+03
1,2048,25,41,9.059490e-15,1.027762e+03
1,2048,25,42,9.655320e-15,7.812410e+02
1,2048,25,43,9.560205e-15,7.812410e+02
1,2048,25,44,9.230503e-15,7.654594e+02
1,2048,25,45,8.030933e-15,2.809331e+02
1,2048,25,46,7.514101e-15,9.267040e+02
1,2048,25,47,7.175303e-15,9.267040e+02
1,2048,25,48,5.822607e-15,1.611717e+03
1,2048,25,49,1.153311e-14,3.625241e+02
1,2048,25,50,1.103350e-14,1.968900e+03
1,2048,25,51,1.198653e-14,1.877773e+03
1,2048,25,52,1.121572e-14,1.858232e+03
1,2048,25,53,6.637533e-15,5.726514e+02
1,2048,25,54,6.637533e-15,5.726514e+02
1,2048,25,55,6.534195e-15,5.726514e+02
1,2048,25,56,5.894251e-15,5.934136e+02
1,2048,25,57,7.297184e-15,5.726514e+02
1,2048,25,58,7.554222e-15,5.742514e+02
1,2048,25,59,9.952065e-15,5.737681e+02
1,2048,25,60,1.029192e-14,2.809331e+02
1,2048,25,61,1.079321e-14,2.004401e+02
1,2048,25,62,1.079321e-14,2.004401e+02
1,2048,25,63,1.079321e-14,2.004401e+02
1,2048,25,64,1.103439e-14,1.395134e+03
1,2048,25,65,1.103439e-14,1.395134e+03
1,2048,25,66,1.103439e-14,1.395134e+03
1,2048,25,67,1.039362e-14,5.860800e+02
1,2048,25,68,1.034346e-14,5.860800e+02
1,2048,25,69,1.034346e-14,5.860800e+02
1,2048,25,70,7.329829e-15,7.531624e+02
1,2048,25,71,7.329829e-15,7.531624e+02
1,2048,25,72,7.117099e-15,7.531624e+02
1,2048,26,32,1.139493e-14,7.295612e+02
1,2048,26,33,2.458673e-14,3.992593e+03
1,2048,26,34,2.479512e-14,4.501608e+03
1,2048,26,35,8.856419e-15,1.876354e+03
1,2048,26,36,1.732020e-14,5.414059e+02
1,2048,26,37,1.168344e-14,5.825614e+02
1,2048,26,38,1.067270e-14,6.257163e+02
1,2048,26,39,7.205502e-15,1.048932e+03
1,2048,26,40,1.965971e-14,5.493891e+02
1,2048,26,41,1.207943e-14,1.027762e+03
1,2048,26,42,8.628240e-15,8.185842e+02
1,2048,26,43,8.628240e-15,8.185842e+02
1,2048,26,44,1.101295e-14,1.395187e+03
1,2048,26,45,8.898371e-15,7.654594e+02
1,2048,26,46,7.373927e-15,1.840033e+03
1,2048,26,47,7.175303e-15,9.267040e+02
1,2048,26,48,5.822607e-15,1.611717e+03
1,2048,26,49,9.475045e-15,7.607958e+02
1,2048,26,50,1.328492e-14,1.968900e+03
1,2048,26,51,1.167480e-14,1.911900e+03
1,2048,26,52,1.167480e-14,1.911900e+03
1,2048,26,53,6.636606e-15,1.115265e+03
1,2048,26,54,6.636606e-15,1.115265e+03
