ID,N,lim_lo,lim_hi,fre,cond_coarse
1,512,17,44,8.942005e-15,7.679769e+01
1,512,17,45,8.942005e-15,7.679769e+01
1,512,17,46,8.550082e-15,7.679769e+01
1,512,17,47,8.550082e-15,7.679769e+01
1,512,17,48,8.550082e-15,7.679769e+01
1,512,17,49,8.529598e-15,8.779785e+01
1,512,17,50,8.322332e-15,6.934719e+01
1,512,17,51,7.798194e-15,1.035219e+02
1,512,17,52,7.950466e-15,1.035219e+02
1,512,17,53,7.243467e-15,1.035219e+02
1,512,17,54,7.243467e-15,1.035219e+02
1,512,17,55,7.243467e-15,1.035219e+02
1,512,17,56,7.243467e-15,1.035219e+02
1,512,17,57,7.190195e-15,9.131759e+01
1,512,17,58,7.190195e-15,9.131759e+01
1,512,17,59,7.190195e-15,9.131759e+01
1,512,17,60,7.817016e-15,9.131759e+01
1,512,17,61,7.817016e-15,9.131759e+01
1,512,17,62,7.817016e-15,9.131759e+01
1,512,17,63,8.001482e-15,9.131759e+01
1,512,17,64,8.001482e-15,9.131759e+01
1,512,17,65,7.884030e-15,9.131759e+01
1,512,17,66,7.884030e-15,9.131759e+01
1,512,17,67,7.884030e-15,9.131759e+01
1,512,17,68,7.912870e-15,9.131759e+01
1,512,17,69,7.912870e-15,9.131759e+01
1,512,17,70,7.912870e-15,9.131759e+01
1,512,17,71,7.912870e-15,9.131759e+01
1,512,17,72,7.872870e-15,9.131759e+01
1,512,18,24,7.404796e-15,1.413419e+03
1,512,18,25,7.938237e-15,1.188679e+03
1,512,18,26,7.171074e-15,1.413419e+03
1,512,18,27,5.435261e-14,1.188679e+03
1,512,18,28,6.480873e-15,1.188679e+03
1,512,18,29,6.480884e-15,1.188679e+03
1,512,18,30,6.480884e-15,1.188679e+03
1,512,18,31,6.449042e-15,1.188679e+03
1,512,18,32,9.624582e-15,1.597455e+02
1,512,18,33,9.624582e-15,1.597455e+02
1,512,18,34,9.433885e-15,1.597455e+02
1,512,18,35,1.063351e-14,1.664706e+02
1,512,18,36,1.063351e-14,1.664706e+02
1,512,18,37,8.134293e-15,6.714246e+01
1,512,18,38,8.134293e-15,6.714246e+01
1,512,18,39,8.134293e-15,6.714246e+01
1,512,18,40,8.877894e-15,7.441389e+01
1,512,18,41,8.942005e-15,7.679769e+01
1,512,18,42,8.942005e-15,7.679769e+01
1,512,18,43,8.942005e-15,7.679769e+01
1,512,18,44,8.942005e-15,7.679769e+01
1,512,18,45,8.942005e-15,7.679769e+01
1,512,18,46,8.550082e-15,7.679769e+01
1,512,18,47,8.550082e-15,7.679769e+01
1,512,18,48,8.550082e-15,7.679769e+01
1,512,18,49,8.529598e-15,8.779785e+01
1,512,18,50,8.322332e-15,6.934719e+01
1,512,18,51,7.798194e-15,1.035219e+02
1,512,18,52,7.950466e-15,1.035219e+02
1,512,18,53,7.243467e-15,1.035219e+02
1,512,18,54,7.243467e-15,1.035219e+02
1,512,18,55,7.243467e-15,1.035219e+02
1,512,18,56,7.243467e-15,1.035219e+02
1,512,18,57,7.190195e-15,9.131759e+01
1,512,18,58,7.190195e-15,9.131759e+01
1,512,18,59,7.190195e-15,9.131759e+01
1,512,18,60,7.817016e-15,9.131759e+01
1,512,18,61,7.817016e-15,9.131759e+01
1,512,18,62,7.817016e-15,9.131759e+01
1,512,18,63,8.001482e-15,9.131759e+01
1,512,18,64,8.001482e-15,9.131759e+01
1,512,18,65,7.884030e-15,9.131759e+01
1,512,18,66,7.884030e-15,9.131759e+01
1,512,18,67,7.884030e-15,9.131759e+01
1,512,18,68,7.912870e-15,9.131759e+01
1,512,18,69,7.912870e-15,9.131759e+01
1,512,18,70,7.912870e-15,9.131759e+01
1,512,18,71,7.912870e-15,9.131759e+01
1,512,18,72,7.872870e-15,9.131759e+01
1,512,19,25,7.716654e-15,9.599301e+02
1,512,19,26,5.442752e-14,1.197071e+03
1,512,19,27,7.255180e-15,1.358940e+03
1,512,19,28,6.480873e-15,1.188679e+03
1,512,19,29,6.480884e-15,1.188679e+03
1,512,19,30,6.480884e-15,1.188679e+03
1,512,19,31,6.449042e-15,1.188679e+03
1,512,19,32,9.188683e-15,2.035410e+02
1,512,19,33,9.188683e-15,2.035410e+02
