ID,N,lim_lo,lim_hi,fre,cond_coarse
1,512,16,22,9.095480e-15,1.047087e+03
1,512,16,23,8.121733e-15,1.047087e+03
1,512,16,24,8.640809e-15,1.047087e+03
1,512,16,25,8.063505e-15,1.047087e+03
1,512,16,26,5.685995e-15,1.161509e+02
1,512,16,27,5.935853e-15,1.470116e+02
1,512,16,28,5.807647e-15,1.997381e+02
1,512,16,29,8.291425e-15,2.371117e+02
1,512,16,30,8.291425e-15,2.371117e+02
1,512,16,31,9.052460e-15,1.076585e+02
1,512,16,32,9.029982e-15,1.054857e+02
1,512,16,33,9.029982e-15,1.054857e+02
1,512,16,34,9.029982e-15,1.054857e+02
1,512,16,35,9.029982e-15,1.054857e+02
1,512,16,36,6.628399e-15,7.614409e+01
1,512,16,37,5.214158e-15,6.271971e+01
1,512,16,38,5.554627e-15,6.271887e+01
1,512,16,39,5.554627e-15,6.271887e+01
1,512,16,40,5.554627e-15,6.271887e+01
1,512,16,41,4.524657e-15,5.912905e+01
1,512,16,42,4.524657e-15,5.912905e+01
1,512,16,43,4.815428e-15,8.061661e+01
1,512,16,44,4.671983e-15,7.473268e+01
1,512,16,45,4.671983e-15,7.473268e+01
1,512,16,46,4.733168e-15,7.473268e+01
1,512,16,47,4.733168e-15,7.473268e+01
1,512,16,48,4.733168e-15,7.473268e+01
1,512,16,49,4.733168e-15,7.473268e+01
1,512,16,50,4.733168e-15,7.473268e+01
1,512,16,51,4.527396e-15,7.104104e+01
1,512,16,52,4.578528e-15,6.470782e+01
1,512,16,53,4.577162e-15,6.470782e+01
1,512,16,54,4.577162e-15,6.470782e+01
1,512,16,55,4.577162e-15,6.470782e+01
1,512,16,56,4.577162e-15,6.470782e+01
1,512,16,57,4.910403e-15,5.904446e+01
1,512,16,58,4.910403e-15,5.904446e+01
1,512,16,59,5.149030e-15,3.255394e+01
1,512,16,60,5.149030e-15,3.255394e+01
1,512,16,61,5.149030e-15,3.255394e+01
1,512,16,62,4.790255e-15,2.125616e+01
1,512,16,63,4.790255e-15,2.125616e+01
1,512,16,64,1.114169e-14,3.697419e+01
1,512,16,65,1.114169e-14,3.697419e+01
1,512,16,66,1.114169e-14,3.697419e+01
1,512,16,67,1.114169e-14,3.697419e+01
1,512,16,68,1.114169e-14,3.697419e+01
1,512,16,69,1.114169e-14,3.697419e+01
1,512,16,70,1.114169e-14,3.697419e+01
1,512,16,71,1.114169e-14,3.697419e+01
1,512,16,72,1.114169e-14,3.697419e+01
1,512,17,23,6.987215e-15,1.007038e+03
1,512,17,24,6.770189e-15,1.007038e+03
1,512,17,25,6.711959e-15,1.007038e+03
1,512,17,26,5.685995e-15,1.161509e+02
1,512,17,27,5.383496e-15,1.138135e+02
1,512,17,28,5.932042e-15,9.774306e+01
1,512,17,29,6.979924e-15,4.105524e+02
1,512,17,30,5.436161e-15,4.105524e+02
1,512,17,31,9.120784e-15,1.054857e+02
1,512,17,32,9.116250e-15,1.054857e+02
1,512,17,33,9.116250e-15,1.054857e+02
1,512,17,34,9.116250e-15,1.054857e+02
1,512,17,35,9.116250e-15,1.054857e+02
1,512,17,36,6.627959e-15,7.614409e+01
1,512,17,37,6.627959e-15,7.614409e+01
1,512,17,38,6.899006e-15,7.614409e+01
1,512,17,39,6.899006e-15,7.614409e+01
1,512,17,40,6.899006e-15,7.614409e+01
1,512,17,41,6.090675e-15,7.614409e+01
1,512,17,42,6.090675e-15,7.614409e+01
1,512,17,43,4.815428e-15,8.061661e+01
1,512,17,44,4.671983e-15,7.473268e+01
1,512,17,45,4.671983e-15,7.473268e+01
1,512,17,46,4.733168e-15,7.473268e+01
1,512,17,47,4.733168e-15,7.473268e+01
1,512,17,48,4.733168e-15,7.473268e+01
1,512,17,49,4.733168e-15,7.473268e+01
1,512,17,50,4.733168e-15,7.473268e+01
1,512,17,51,1.093516e-14,8.335341e+01
1,512,17,52,1.093516e-14,8.335341e+01
1,512,17,53,1.093458e-14,8.335341e+01
1,512,17,54,4.563679e-15,5.921951e+01
1,512,17,55,4.563679e-15,5.921951e+01
1,512,17,56,4.563679e-15,5.921951e+01
1,512,17,57,4.189525e-15,5.921951e+01
1,512,17,58,4.189525e-15,5.921951e+01
1,512,17,59,5.149030e-15,3.255394e+01
1,512,17,60,5.149030e-15,3.255394e+01
1,512,17,61,5.149030e-15,3.255394e+01
1,512,17,62,4.790255e-15,2.125616e+01
1,512,17,63,4.790255e-15,2.125616e+01
1,512,17,64,1.114169e-14,3.697419e+01
1,512,17,65,1.114169e-14,3.697419e+01
1,512,17,66,1.114169e-14,3.697419e+01
1,512,17,67,1.114169e-14,3.697419e+01
1,512,17,68,1.114169e-14,3.697419e+01
1,512,17,69,1.114169e-14,3.697419e+01
1,512,17,70,1.114169e-14,3.697419e+01
1,512,17,71,1.114169e-14,3.697419e+01
1,512,17,72,1.114169e-14,3.697419e+01
1,512,18,24,6.620273e-15,9.939535e+02
1,512,18,25,8.904365e-15,1.109043e+03
1,512,18,26,5.839213e-15,1.161509e+02
1,512,18,27,5.650702e-15,1.270828e+02
1,512,18,28,5.932042e-15,9.774306e+01
1,512,18,29,7.306706e-15,4.105524e+02
1,512,18,30,5.436161e-15,4.105524e+02
1,512,18,31,9.120784e-15,1.054857e+02
1,512,18,32,9.116250e-15,1.054857e+02
1,512,18,33,9.116250e-15,1.054857e+02
1,512,18,34,9.116250e-15,1.054857e+02
1,512,18,35,9.116250e-15,1.054857e+02
1,512,18,36,5.987121e-15,1.039028e+02
1,512,18,37,5.987121e-15,1.039028e+02
1,512,18,38,6.899006e-15,7.614409e+01
1,512,18,39,6.899006e-15,7.614409e+01
1,512,18,40,6.899006e-15,7.614409e+01
1,512,18,41,6.090675e-15,7.614409e+01
1,512,18,42,6.090675e-15,7.614409e+01
1,512,18,43,4.520228e-15,6.712386e+01
1,512,18,44,4.367098e-15,6.222472e+01
1,512,18,45,4.367098e-15,6.222472e+01
1,512,18,46,4.432155e-15,6.222472e+01
1,512,18,47,4.432155e-15,6.222472e+01
1,512,18,48,4.432155e-15,6.222472e+01
1,512,18,49,4.541382e-15,4.814243e+01
1,512,18,50,4.541382e-15,4.814243e+01
1,512,18,51,1.093516e-14,8.335341e+01
1,512,18,52,1.093516e-14,8.335341e+01
1,512,18,53,1.093458e-14,8.335341e+01
1,512,18,54,4.714814e-15,5.921951e+01
1,512,18,55,4.714814e-15,5.921951e+01
1,512,18,56,4.714814e-15,5.921951e+01
1,512,18,57,4.189525e-15,5.921951e+01
1,512,18,58,4.189525e-15,5.921951e+01
1,512,18,59,5.149030e-15,3.255394e+01
1,512,18,60,5.149030e-15,3.255394e+01
1,512,18,61,5.149030e-15,3.255394e+01
1,512,18,62,4.790255e-15,2.125616e+01
1,512,18,63,4.790255e-15,2.125616e+01
1,512,18,64,1.114169e-14,3.697419e+01
1,512,18,65,1.114169e-14,3.697419e+01
1,512,18,66,1.114169e-14,3.697419e+01
1,512,18,67,1.114169e-14,3.697419e+01
1,512,18,68,1.114169e-14,3.697419e+01
1,512,18,69,1.114169e-14,3.697419e+01
1,512,18,70,1.114169e-14,3.697419e+01
1,512,18,71,1.114169e-14,3.697419e+01
1,512,18,72,1.114169e-14,3.697419e+01
1,512,19,25,7.571128e-15,1.007287e+03
1,512,19,26,5.537349e-15,1.066156e+02
1,512,19,27,5.353801e-15,1.795076e+02
1,512,19,28,5.409235e-14,1.040893e+02
1,512,19,29,7.306706e-15,4.105524e+02
1,512,19,30,5.260013e-15,4.105524e+02
1,512,19,31,9.120784e-15,1.054857e+02
1,512,19,32,9.116250e-15,1.054857e+02
1,512,19,33,9.116250e-15,1.054857e+02
1,512,19,34,9.116250e-15,1.054857e+02
1,512,19,35,9.116250e-15,1.054857e+02
1,512,19,36,4.287298e-15,8.068024e+01
1,512,19,37,5.640016e-15,6.139884e+01
1,512,19,38,5.699424e-15,1.035215e+02
1,512,19,39,5.699424e-15,1.035215e+02
1,512,19,40,5.699424e-15,1.035215e+02
1,512,19,41,6.090675e-15,7.614409e+01
1,512,19,42,6.090675e-15,7.614409e+01
1,512,19,43,4.520228e-15,6.712386e+01
1,512,19,44,4.367098e-15,6.222472e+01
1,512,19,45,4.367098e-15,6.222472e+01
1,512,19,46,4.432155e-15,6.222472e+01
1,512,19,47,4.432155e-15,6.222472e+01
1,512,19,48,4.432155e-15,6.222472e+01
1,512,19,49,4.541382e-15,4.814243e+01
1,512,19,50,4.541382e-15,4.814243e+01
1,512,19,51,1.093516e-14,8.335341e+01
1,512,19,52,1.093516e-14,8.335341e+01
1,512,19,53,1.093458e-14,8.335341e+01
1,512,19,54,4.714814e-15,5.921951e+01
1,512,19,55,4.714814e-15,5.921951e+01
1,512,19,56,4.714814e-15,5.921951e+01
1,512,19,57,4.189525e-15,5.921951e+01
1,512,19,58,4.189525e-15,5.921951e+01
1,512,19,59,5.149030e-15,3.255394e+01
1,512,19,60,5.149030e-15,3.255394e+01
1,512,19,61,5.149030e-15,3.255394e+01
1,512,19,62,4.790255e-15,2.125616e+01
1,512,19,63,4.790255e-15,2.125616e+01
1,512,19,64,1.114169e-14,3.697419e+01
1,512,19,65,1.114169e-14,3.697419e+01
1,512,19,66,1.114169e-14,3.697419e+01
1,512,19,67,1.114169e-14,3.697419e+01
1,512,19,68,1.114169e-14,3.697419e+01
1,512,19,69,1.114169e-14,3.697419e+01
1,512,19,70,1.114169e-14,3.697419e+01
1,512,19,71,1.114169e-14,3.697419e+01
1,512,19,72,1.114169e-14,3.697419e+01
1,512,20,26,5.900631e-15,1.356196e+02
1,512,20,27,6.512033e-15,6.745104e+01
1,512,20,28,5.170783e-15,4.799005e+01
1,512,20,29,5.797907e-15,8.252820e+01
1,512,20,30,5.797907e-15,8.252820e+01
1,512,20,31,8.916350e-15,4.084865e+01
1,512,20,32,8.911712e-15,4.084865e+01
1,512,20,33,8.911712e-15,4.084865e+01
1,512,20,34,8.696761e-15,6.453076e+01
1,512,20,35,4.373721e-15,7.171974e+01
1,512,20,36,4.287298e-15,8.068024e+01
1,512,20,37,5.640016e-15,6.139884e+01
1,512,20,38,5.699424e-15,1.035215e+02
1,512,20,39,5.699424e-15,1.035215e+02
1,512,20,40,5.699424e-15,1.035215e+02
1,512,20,41,6.090675e-15,7.614409e+01
1,512,20,42,6.090675e-15,7.614409e+01
1,512,20,43,4.520228e-15,6.712386e+01
1,512,20,44,4.367098e-15,6.222472e+01
1,512,20,45,4.367098e-15,6.222472e+01
1,512,20,46,4.905970e-15,1.042342e+02
