ID,lim_lo,lim_hi,fre,cond_coarse
2,17,33,9.557469e-17,1.000000e+00
2,17,34,9.557469e-17,1.000000e+00
2,17,35,9.557469e-17,1.000000e+00
2,17,36,9.557469e-17,1.000000e+00
2,17,37,9.557469e-17,1.000000e+00
2,17,38,9.557469e-17,1.000000e+00
2,17,39,9.557469e-17,1.000000e+00
2,17,40,9.557469e-17,1.000000e+00
2,17,41,9.557469e-17,1.000000e+00
2,17,42,9.557469e-17,1.000000e+00
2,17,43,9.557469e-17,1.000000e+00
2,17,44,9.557469e-17,1.000000e+00
2,17,45,9.557469e-17,1.000000e+00
2,17,46,9.557469e-17,1.000000e+00
2,17,47,9.557469e-17,1.000000e+00
2,17,48,9.557469e-17,1.000000e+00
2,17,49,9.557469e-17,1.000000e+00
2,17,50,9.557469e-17,1.000000e+00
2,17,51,9.557469e-17,1.000000e+00
2,17,52,9.557469e-17,1.000000e+00
2,17,53,9.557469e-17,1.000000e+00
2,17,54,9.557469e-17,1.000000e+00
2,17,55,9.557469e-17,1.000000e+00
2,17,56,9.557469e-17,1.000000e+00
2,17,57,9.557469e-17,1.000000e+00
2,17,58,9.557469e-17,1.000000e+00
2,17,59,9.557469e-17,1.000000e+00
2,17,60,9.557469e-17,1.000000e+00
2,17,61,9.557469e-17,1.000000e+00
2,17,62,9.557469e-17,1.000000e+00
2,17,63,9.557469e-17,1.000000e+00
2,17,64,9.557469e-17,1.000000e+00
2,17,65,9.557469e-17,1.000000e+00
2,17,66,9.557469e-17,1.000000e+00
2,17,67,9.557469e-17,1.000000e+00
2,17,68,9.557469e-17,1.000000e+00
2,17,69,9.557469e-17,1.000000e+00
2,17,70,9.557469e-17,1.000000e+00
2,17,71,9.557469e-17,1.000000e+00
2,18,20,9.723629e-17,1.000000e+00
2,18,21,9.723629e-17,1.000000e+00
2,18,22,9.723629e-17,1.000000e+00
2,18,23,9.723629e-17,1.000000e+00
2,18,24,9.495858e-17,1.000000e+00
2,18,25,9.495858e-17,1.000000e+00
2,18,26,9.495858e-17,1.000000e+00
2,18,27,9.495858e-17,1.000000e+00
2,18,28,9.495858e-17,1.000000e+00
2,18,29,9.495858e-17,1.000000e+00
2,18,30,9.495858e-17,1.000000e+00
2,18,31,9.495858e-17,1.000000e+00
2,18,32,9.495858e-17,1.000000e+00
2,18,33,9.495858e-17,1.000000e+00
2,18,34,9.495858e-17,1.000000e+00
2,18,35,9.495858e-17,1.000000e+00
2,18,36,9.495858e-17,1.000000e+00
2,18,37,9.495858e-17,1.000000e+00
2,18,38,9.495858e-17,1.000000e+00
2,18,39,9.495858e-17,1.000000e+00
2,18,40,9.495858e-17,1.000000e+00
2,18,41,9.495858e-17,1.000000e+00
2,18,42,9.495858e-17,1.000000e+00
2,18,43,9.495858e-17,1.000000e+00
2,18,44,9.495858e-17,1.000000e+00
2,18,45,9.495858e-17,1.000000e+00
2,18,46,9.495858e-17,1.000000e+00
2,18,47,9.495858e-17,1.000000e+00
2,18,48,9.495858e-17,1.000000e+00
2,18,49,9.495858e-17,1.000000e+00
2,18,50,9.495858e-17,1.000000e+00
2,18,51,9.495858e-17,1.000000e+00
2,18,52,9.495858e-17,1.000000e+00
2,18,53,9.495858e-17,1.000000e+00
2,18,54,9.495858e-17,1.000000e+00
2,18,55,9.495858e-17,1.000000e+00
2,18,56,9.495858e-17,1.000000e+00
2,18,57,9.495858e-17,1.000000e+00
2,18,58,9.495858e-17,1.000000e+00
2,18,59,9.495858e-17,1.000000e+00
2,18,60,9.495858e-17,1.000000e+00
2,18,61,9.495858e-17,1.000000e+00
2,18,62,9.495858e-17,1.000000e+00
2,18,63,9.495858e-17,1.000000e+00
2,18,64,9.495858e-17,1.000000e+00
2,18,65,9.495858e-17,1.000000e+00
2,18,66,9.495858e-17,1.000000e+00
2,18,67,9.495858e-17,1.000000e+00
2,18,68,9.495858e-17,1.000000e+00
2,18,69,9.495858e-17,1.000000e+00
2,18,70,9.495858e-17,1.000000e+00
2,18,71,9.495858e-17,1.000000e+00
2,19,20,9.516439e-17,1.000000e+00
2,19,21,9.577918e-17,1.000000e+00
2,19,22,9.577918e-17,1.000000e+00
2,19,23,9.577918e-17,1.000000e+00
2,19,24,9.433845e-17,1.000000e+00
2,19,25,9.433845e-17,1.000000e+00
2,19,26,9.433845e-17,1.000000e+00
2,19,27,9.433845e-17,1.000000e+00
2,19,28,9.433845e-17,1.000000e+00
2,19,29,9.433845e-17,1.000000e+00
2,19,30,9.433845e-17,1.000000e+00
2,19,31,9.433845e-17,1.000000e+00
2,19,32,9.433845e-17,1.000000e+00
2,19,33,9.433845e-17,1.000000e+00
2,19,34,9.433845e-17,1.000000e+00
2,19,35,9.433845e-17,1.000000e+00
2,19,36,9.433845e-17,1.000000e+00
2,19,37,9.433845e-17,1.000000e+00
2,19,38,9.433845e-17,1.000000e+00
2,19,39,9.433845e-17,1.000000e+00
2,19,40,9.433845e-17,1.000000e+00
2,19,41,9.433845e-17,1.000000e+00
2,19,42,9.433845e-17,1.000000e+00
2,19,43,9.433845e-17,1.000000e+00
2,19,44,9.433845e-17,1.000000e+00
2,19,45,9.433845e-17,1.000000e+00
2,19,46,9.433845e-17,1.000000e+00
2,19,47,9.433845e-17,1.000000e+00
2,19,48,9.433845e-17,1.000000e+00
2,19,49,9.433845e-17,1.000000e+00
2,19,50,9.433845e-17,1.000000e+00
2,19,51,9.433845e-17,1.000000e+00
2,19,52,9.433845e-17,1.000000e+00
2,19,53,9.433845e-17,1.000000e+00
2,19,54,9.433845e-17,1.000000e+00
2,19,55,9.433845e-17,1.000000e+00
2,19,56,9.433845e-17,1.000000e+00
2,19,57,9.433845e-17,1.000000e+00
2,19,58,9.433845e-17,1.000000e+00
2,19,59,9.433845e-17,1.000000e+00
2,19,60,9.433845e-17,1.000000e+00
2,19,61,9.433845e-17,1.000000e+00
2,19,62,9.433845e-17,1.000000e+00
2,19,63,9.433845e-17,1.000000e+00
2,19,64,9.433845e-17,1.000000e+00
2,19,65,9.433845e-17,1.000000e+00
2,19,66,9.433845e-17,1.000000e+00
2,19,67,9.433845e-17,1.000000e+00
2,19,68,9.433845e-17,1.000000e+00
2,19,69,9.433845e-17,1.000000e+00
2,19,70,9.433845e-17,1.000000e+00
2,19,71,9.433845e-17,1.000000e+00
2,20,21,9.329573e-17,1.000000e+00
2,20,22,9.392275e-17,1.000000e+00
2,20,23,9.392275e-17,1.000000e+00
2,20,24,9.392275e-17,1.000000e+00
2,20,25,9.392275e-17,1.000000e+00
2,20,26,9.392275e-17,1.000000e+00
2,20,27,9.392275e-17,1.000000e+00
2,20,28,9.392275e-17,1.000000e+00
2,20,29,9.392275e-17,1.000000e+00
2,20,30,9.392275e-17,1.000000e+00
2,20,31,9.392275e-17,1.000000e+00
2,20,32,9.392275e-17,1.000000e+00
2,20,33,9.392275e-17,1.000000e+00
2,20,34,9.329573e-17,1.000000e+00
2,20,35,9.329573e-17,1.000000e+00
2,20,36,9.329573e-17,1.000000e+00
2,20,37,9.329573e-17,1.000000e+00
2,20,38,9.329573e-17,1.000000e+00
2,20,39,9.329573e-17,1.000000e+00
2,20,40,9.329573e-17,1.000000e+00
2,20,41,9.329573e-17,1.000000e+00
2,20,42,9.329573e-17,1.000000e+00
2,20,43,9.329573e-17,1.000000e+00
2,20,44,9.329573e-17,1.000000e+00
2,20,45,9.329573e-17,1.000000e+00
2,20,46,9.329573e-17,1.000000e+00
2,20,47,9.329573e-17,1.000000e+00
2,20,48,9.329573e-17,1.000000e+00
2,20,49,9.329573e-17,1.000000e+00
2,20,50,9.329573e-17,1.000000e+00
2,20,51,9.329573e-17,1.000000e+00
2,20,52,9.329573e-17,1.000000e+00
2,20,53,9.329573e-17,1.000000e+00
2,20,54,9.329573e-17,1.000000e+00
2,20,55,9.329573e-17,1.000000e+00
2,20,56,9.329573e-17,1.000000e+00
2,20,57,9.329573e-17,1.000000e+00
2,20,58,9.329573e-17,1.000000e+00
2,20,59,9.329573e-17,1.000000e+00
2,20,60,9.329573e-17,1.000000e+00
2,20,61,9.329573e-17,1.000000e+00
2,20,62,9.329573e-17,1.000000e+00
2,20,63,9.329573e-17,1.000000e+00
2,20,64,9.329573e-17,1.000000e+00
2,20,65,9.329573e-17,1.000000e+00
2,20,66,9.329573e-17,1.000000e+00
2,20,67,9.329573e-17,1.000000e+00
2,20,68,9.329573e-17,1.000000e+00
2,20,69,9.329573e-17,1.000000e+00
2,20,70,9.329573e-17,1.000000e+00
2,20,71,9.329573e-17,1.000000e+00
2,21,22,9.433845e-17,1.000000e+00
2,21,23,9.495858e-17,1.000000e+00
2,21,24,9.495858e-17,1.000000e+00
2,21,25,9.495858e-17,1.000000e+00
2,21,26,9.495858e-17,1.000000e+00
2,21,27,9.495858e-17,1.000000e+00
2,21,28,9.433845e-17,1.000000e+00
2,21,29,9.433845e-17,1.000000e+00
2,21,30,9.433845e-17,1.000000e+00
2,21,31,9.433845e-17,1.000000e+00
2,21,32,9.433845e-17,1.000000e+00
2,21,33,9.433845e-17,1.000000e+00
2,21,34,9.433845e-17,1.000000e+00
2,21,35,9.433845e-17,1.000000e+00
2,21,36,9.433845e-17,1.000000e+00
2,21,37,9.433845e-17,1.000000e+00
2,21,38,9.433845e-17,1.000000e+00
2,21,39,9.433845e-17,1.000000e+00
2,21,40,9.433845e-17,1.000000e+00
2,21,41,9.433845e-17,1.000000e+00
2,21,42,9.433845e-17,1.000000e+00
2,21,43,9.433845e-17,1.000000e+00
2,21,44,9.433845e-17,1.000000e+00
2,21,45,9.433845e-17,1.000000e+00
2,21,46,9.433845e-17,1.000000e+00
2,21,47,9.433845e-17,1.000000e+00
2,21,48,9.433845e-17,1.000000e+00
2,21,49,9.433845e-17,1.000000e+00
2,21,50,9.433845e-17,1.000000e+00
2,21,51,9.433845e-17,1.000000e+00
2,21,52,9.433845e-17,1.000000e+00
2,21,53,9.433845e-17,1.000000e+00
2,21,54,9.433845e-17,1.000000e+00
2,21,55,9.433845e-17,1.000000e+00
2,21,56,9.433845e-17,1.000000e+00
2,21,57,9.433845e-17,1.000000e+00
2,21,58,9.433845e-17,1.000000e+00
2,21,59,9.433845e-17,1.000000e+00
2,21,60,9.433845e-17,1.000000e+00
2,21,61,9.433845e-17,1.000000e+00
2,21,62,9.433845e-17,1.000000e+00
2,21,63,9.433845e-17,1.000000e+00
2,21,64,9.433845e-17,1.000000e+00
2,21,65,9.433845e-17,1.000000e+00
2,21,66,9.433845e-17,1.000000e+00
2,21,67,9.433845e-17,1.000000e+00
2,21,68,9.433845e-17,1.000000e+00
2,21,69,9.433845e-17,1.000000e+00
2,21,70,9.433845e-17,1.000000e+00
2,21,71,9.433845e-17,1.000000e+00
2,22,23,9.313832e-17,1.000000e+00
2,22,24,9.313832e-17,1.000000e+00
2,22,25,9.313832e-17,1.000000e+00
2,22,26,9.313832e-17,1.000000e+00
2,22,27,9.313832e-17,1.000000e+00
2,22,28,9.313832e-17,1.000000e+00
2,22,29,9.313832e-17,1.000000e+00
2,22,30,9.313832e-17,1.000000e+00
2,22,31,9.313832e-17,1.000000e+00
2,22,32,9.313832e-17,1.000000e+00
2,22,33,9.313832e-17,1.000000e+00
2,22,34,9.313832e-17,1.000000e+00
2,22,35,9.313832e-17,1.000000e+00
2,22,36,9.313832e-17,1.000000e+00
2,22,37,9.313832e-17,1.000000e+00
2,22,38,9.313832e-17,1.000000e+00
2,22,39,9.313832e-17,1.000000e+00
2,22,40,9.313832e-17,1.000000e+00
2,22,41,9.313832e-17,1.000000e+00
2,22,42,9.313832e-17,1.000000e+00
2,22,43,9.313832e-17,1.000000e+00
2,22,44,9.313832e-17,1.000000e+00
2,22,45,9.313832e-17,1.000000e+00
2,22,46,9.313832e-17,1.000000e+00
2,22,47,9.313832e-17,1.000000e+00
2,22,48,9.313832e-17,1.000000e+00
2,22,49,9.313832e-17,1.000000e+00
2,22,50,9.313832e-17,1.000000e+00
2,22,51,9.313832e-17,1.000000e+00
2,22,52,9.313832e-17,1.000000e+00
2,22,53,9.313832e-17,1.000000e+00
2,22,54,9.313832e-17,1.000000e+00
2,22,55,9.313832e-17,1.000000e+00
2,22,56,9.313832e-17,1.000000e+00
2,22,57,9.313832e-17,1.000000e+00
2,22,58,9.313832e-17,1.000000e+00
2,22,59,9.313832e-17,1.000000e+00
2,22,60,9.313832e-17,1.000000e+00
2,22,61,9.313832e-17,1.000000e+00
2,22,62,9.313832e-17,1.000000e+00
2,22,63,9.313832e-17,1.000000e+00
2,22,64,9.313832e-17,1.000000e+00
2,22,65,9.501008e-17,1.000000e+00
2,22,66,9.501008e-17,1.000000e+00
2,22,67,9.501008e-17,1.000000e+00
2,22,68,9.501008e-17,1.000000e+00
2,22,69,9.501008e-17,1.000000e+00
2,22,70,9.501008e-17,1.000000e+00
2,22,71,9.501008e-17,1.000000e+00
2,23,24,9.495858e-17,1.000000e+00
2,23,25,9.495858e-17,1.000000e+00
2,23,26,9.495858e-17,1.000000e+00
2,23,27,9.495858e-17,1.000000e+00
2,23,28,9.495858e-17,1.000000e+00
2,23,29,9.495858e-17,1.000000e+00
2,23,30,9.495858e-17,1.000000e+00
2,23,31,9.495858e-17,1.000000e+00
2,23,32,9.495858e-17,1.000000e+00
2,23,33,9.475232e-17,1.000000e+00
2,23,34,9.475232e-17,1.000000e+00
2,23,35,9.475232e-17,1.000000e+00
2,23,36,9.475232e-17,1.000000e+00
2,23,37,9.475232e-17,1.000000e+00
2,23,38,9.475232e-17,1.000000e+00
2,23,39,9.475232e-17,1.000000e+00
2,23,40,9.475232e-17,1.000000e+00
2,23,41,9.475232e-17,1.000000e+00
2,23,42,9.475232e-17,1.000000e+00
2,23,43,9.475232e-17,1.000000e+00
2,23,44,9.475232e-17,1.000000e+00
2,23,45,9.475232e-17,1.000000e+00
2,23,46,9.475232e-17,1.000000e+00
2,23,47,9.475232e-17,1.000000e+00
2,23,48,9.475232e-17,1.000000e+00
2,23,49,9.475232e-17,1.000000e+00
2,23,50,9.475232e-17,1.000000e+00
2,23,51,9.475232e-17,1.000000e+00
2,23,52,9.475232e-17,1.000000e+00
2,23,53,9.475232e-17,1.000000e+00
2,23,54,9.475232e-17,1.000000e+00
2,23,55,9.475232e-17,1.000000e+00
2,23,56,9.475232e-17,1.000000e+00
2,23,57,9.475232e-17,1.000000e+00
2,23,58,9.475232e-17,1.000000e+00
2,23,59,9.475232e-17,1.000000e+00
2,23,60,9.475232e-17,1.000000e+00
2,23,61,9.475232e-17,1.000000e+00
2,23,62,9.475232e-17,1.000000e+00
2,23,63,9.475232e-17,1.000000e+00
2,23,64,9.475232e-17,1.000000e+00
2,23,65,9.475232e-17,1.000000e+00
2,23,66,9.475232e-17,1.000000e+00
2,23,67,9.475232e-17,1.000000e+00
2,23,68,9.475232e-17,1.000000e+00
2,23,69,9.475232e-17,1.000000e+00
2,23,70,9.475232e-17,1.000000e+00
2,23,71,9.475232e-17,1.000000e+00
2,24,25,9.459733e-17,1.000000e+00
2,24,26,9.459733e-17,1.000000e+00
2,24,27,9.459733e-17,1.000000e+00
2,24,28,9.459733e-17,1.000000e+00
2,24,29,9.459733e-17,1.000000e+00
2,24,30,9.459733e-17,1.000000e+00
2,24,31,9.459733e-17,1.000000e+00
2,24,32,9.480393e-17,1.000000e+00
2,24,33,9.480393e-17,1.000000e+00
2,24,34,9.480393e-17,1.000000e+00
2,24,35,9.480393e-17,1.000000e+00
2,24,36,9.480393e-17,1.000000e+00
2,24,37,9.480393e-17,1.000000e+00
2,24,38,9.480393e-17,1.000000e+00
2,24,39,9.480393e-17,1.000000e+00
2,24,40,9.480393e-17,1.000000e+00
2,24,41,9.480393e-17,1.000000e+00
2,24,42,9.480393e-17,1.000000e+00
2,24,43,9.480393e-17,1.000000e+00
2,24,44,9.480393e-17,1.000000e+00
2,24,45,9.480393e-17,1.000000e+00
2,24,46,9.480393e-17,1.000000e+00
2,24,47,9.480393e-17,1.000000e+00
2,24,48,9.480393e-17,1.000000e+00
2,24,49,9.480393e-17,1.000000e+00
2,24,50,9.480393e-17,1.000000e+00
2,24,51,9.480393e-17,1.000000e+00
2,24,52,9.480393e-17,1.000000e+00
2,24,53,9.480393e-17,1.000000e+00
2,24,54,9.480393e-17,1.000000e+00
2,24,55,9.480393e-17,1.000000e+00
2,24,56,9.480393e-17,1.000000e+00
2,24,57,9.480393e-17,1.000000e+00
2,24,58,9.480393e-17,1.000000e+00
2,24,59,9.480393e-17,1.000000e+00
2,24,60,9.480393e-17,1.000000e+00
2,24,61,9.480393e-17,1.000000e+00
2,24,62,9.480393e-17,1.000000e+00
2,24,63,9.480393e-17,1.000000e+00
2,24,64,9.480393e-17,1.000000e+00
2,24,65,9.501008e-17,1.000000e+00
2,24,66,9.501008e-17,1.000000e+00
2,24,67,9.501008e-17,1.000000e+00
2,24,68,9.501008e-17,1.000000e+00
2,24,69,9.501008e-17,1.000000e+00
2,24,70,9.501008e-17,1.000000e+00
2,24,71,9.501008e-17,1.000000e+00
2,25,26,9.557469e-17,1.000000e+00
2,25,27,9.557469e-17,1.000000e+00
2,25,28,9.557469e-17,1.000000e+00
2,25,29,9.557469e-17,1.000000e+00
2,25,30,9.557469e-17,1.000000e+00
2,25,31,9.557469e-17,1.000000e+00
2,25,32,9.557469e-17,1.000000e+00
2,25,33,9.557469e-17,1.000000e+00
2,25,34,9.557469e-17,1.000000e+00
2,25,35,9.557469e-17,1.000000e+00
2,25,36,9.557469e-17,1.000000e+00
2,25,37,9.639004e-17,1.000000e+00
2,25,38,9.639004e-17,1.000000e+00
2,25,39,9.639004e-17,1.000000e+00
2,25,40,9.639004e-17,1.000000e+00
2,25,41,9.639004e-17,1.000000e+00
2,25,42,9.639004e-17,1.000000e+00
2,25,43,9.639004e-17,1.000000e+00
2,25,44,9.639004e-17,1.000000e+00
2,25,45,9.639004e-17,1.000000e+00
2,25,46,9.639004e-17,1.000000e+00
2,25,47,9.639004e-17,1.000000e+00
2,25,48,9.639004e-17,1.000000e+00
2,25,49,9.639004e-17,1.000000e+00
2,25,50,9.639004e-17,1.000000e+00
2,25,51,9.639004e-17,1.000000e+00
2,25,52,9.639004e-17,1.000000e+00
2,25,53,9.639004e-17,1.000000e+00
2,25,54,9.639004e-17,1.000000e+00
2,25,55,9.639004e-17,1.000000e+00
2,25,56,9.639004e-17,1.000000e+00
2,25,57,9.639004e-17,1.000000e+00
2,25,58,9.639004e-17,1.000000e+00
2,25,59,9.639004e-17,1.000000e+00
2,25,60,9.639004e-17,1.000000e+00
2,25,61,9.639004e-17,1.000000e+00
2,25,62,9.618685e-17,1.000000e+00
2,25,63,9.618685e-17,1.000000e+00
2,25,64,9.618685e-17,1.000000e+00
2,25,65,9.618685e-17,1.000000e+00
2,25,66,9.618685e-17,1.000000e+00
2,25,67,9.618685e-17,1.000000e+00
2,25,68,9.618685e-17,1.000000e+00
2,25,69,9.618685e-17,1.000000e+00
2,25,70,9.618685e-17,1.000000e+00
2,25,71,9.618685e-17,1.000000e+00
2,26,27,9.413083e-17,1.000000e+00
2,26,28,9.413083e-17,1.000000e+00
2,26,29,9.413083e-17,1.000000e+00
2,26,30,9.413083e-17,1.000000e+00
2,26,31,9.413083e-17,1.000000e+00
2,26,32,9.413083e-17,1.000000e+00
2,26,33,9.413083e-17,1.000000e+00
2,26,34,9.413083e-17,1.000000e+00
2,26,35,9.413083e-17,1.000000e+00
2,26,36,9.413083e-17,1.000000e+00
2,26,37,9.413083e-17,1.000000e+00
2,26,38,9.413083e-17,1.000000e+00
2,26,39,9.413083e-17,1.000000e+00
2,26,40,9.413083e-17,1.000000e+00
2,26,41,9.413083e-17,1.000000e+00
2,26,42,9.413083e-17,1.000000e+00
2,26,43,9.413083e-17,1.000000e+00
2,26,44,9.413083e-17,1.000000e+00
2,26,45,9.413083e-17,1.000000e+00
2,26,46,9.413083e-17,1.000000e+00
2,26,47,9.413083e-17,1.000000e+00
2,26,48,9.413083e-17,1.000000e+00
2,26,49,9.413083e-17,1.000000e+00
2,26,50,9.413083e-17,1.000000e+00
2,26,51,9.413083e-17,1.000000e+00
2,26,52,9.413083e-17,1.000000e+00
2,26,53,9.413083e-17,1.000000e+00
2,26,54,9.413083e-17,1.000000e+00
2,26,55,9.413083e-17,1.000000e+00
2,26,56,9.413083e-17,1.000000e+00
2,26,57,9.413083e-17,1.000000e+00
2,26,58,9.413083e-17,1.000000e+00
2,26,59,9.413083e-17,1.000000e+00
2,26,60,9.413083e-17,1.000000e+00
2,26,61,9.413083e-17,1.000000e+00
2,26,62,9.413083e-17,1.000000e+00
2,26,63,9.413083e-17,1.000000e+00
2,26,64,9.413083e-17,1.000000e+00
2,26,65,9.413083e-17,1.000000e+00
2,26,66,9.413083e-17,1.000000e+00
2,26,67,9.413083e-17,1.000000e+00
2,26,68,9.413083e-17,1.000000e+00
2,26,69,9.413083e-17,1.000000e+00
2,26,70,9.413083e-17,1.000000e+00
2,26,71,9.413083e-17,1.000000e+00
2,27,28,9.392275e-17,1.000000e+00
2,27,29,9.392275e-17,1.000000e+00
2,27,30,9.392275e-17,1.000000e+00
2,27,31,9.392275e-17,1.000000e+00
2,27,32,9.392275e-17,1.000000e+00
2,27,33,9.392275e-17,1.000000e+00
2,27,34,9.392275e-17,1.000000e+00
2,27,35,9.392275e-17,1.000000e+00
2,27,36,9.392275e-17,1.000000e+00
2,27,37,9.392275e-17,1.000000e+00
2,27,38,9.392275e-17,1.000000e+00
2,27,39,9.392275e-17,1.000000e+00
2,27,40,9.392275e-17,1.000000e+00
2,27,41,9.392275e-17,1.000000e+00
2,27,42,9.392275e-17,1.000000e+00
2,27,43,9.392275e-17,1.000000e+00
2,27,44,9.392275e-17,1.000000e+00
2,27,45,9.392275e-17,1.000000e+00
2,27,46,9.392275e-17,1.000000e+00
2,27,47,9.392275e-17,1.000000e+00
2,27,48,9.392275e-17,1.000000e+00
2,27,49,9.392275e-17,1.000000e+00
2,27,50,9.392275e-17,1.000000e+00
2,27,51,9.392275e-17,1.000000e+00
2,27,52,9.392275e-17,1.000000e+00
2,27,53,9.392275e-17,1.000000e+00
2,27,54,9.392275e-17,1.000000e+00
2,27,55,9.392275e-17,1.000000e+00
2,27,56,9.392275e-17,1.000000e+00
2,27,57,9.392275e-17,1.000000e+00
2,27,58,9.392275e-17,1.000000e+00
2,27,59,9.392275e-17,1.000000e+00
2,27,60,9.392275e-17,1.000000e+00
2,27,61,9.392275e-17,1.000000e+00
2,27,62,9.392275e-17,1.000000e+00
2,27,63,9.392275e-17,1.000000e+00
2,27,64,9.392275e-17,1.000000e+00
2,27,65,9.392275e-17,1.000000e+00
2,27,66,9.392275e-17,1.000000e+00
2,27,67,9.392275e-17,1.000000e+00
2,27,68,9.392275e-17,1.000000e+00
2,27,69,9.392275e-17,1.000000e+00
2,27,70,9.392275e-17,1.000000e+00
2,27,71,9.392275e-17,1.000000e+00
2,28,29,9.376639e-17,1.000000e+00
2,28,30,9.439028e-17,1.000000e+00
2,28,31,9.439028e-17,1.000000e+00
2,28,32,9.439028e-17,1.000000e+00
2,28,33,9.439028e-17,1.000000e+00
2,28,34,9.439028e-17,1.000000e+00
2,28,35,9.376639e-17,1.000000e+00
2,28,36,9.376639e-17,1.000000e+00
2,28,37,9.376639e-17,1.000000e+00
2,28,38,9.376639e-17,1.000000e+00
2,28,39,9.376639e-17,1.000000e+00
2,28,40,9.376639e-17,1.000000e+00
2,28,41,9.376639e-17,1.000000e+00
2,28,42,9.376639e-17,1.000000e+00
2,28,43,9.376639e-17,1.000000e+00
2,28,44,9.376639e-17,1.000000e+00
2,28,45,9.376639e-17,1.000000e+00
2,28,46,9.526713e-17,1.000000e+00
2,28,47,9.526713e-17,1.000000e+00
2,28,48,9.526713e-17,1.000000e+00
2,28,49,9.526713e-17,1.000000e+00
2,28,50,9.526713e-17,1.000000e+00
2,28,51,9.526713e-17,1.000000e+00
2,28,52,9.526713e-17,1.000000e+00
2,28,53,9.526713e-17,1.000000e+00
2,28,54,9.526713e-17,1.000000e+00
2,28,55,9.526713e-17,1.000000e+00
2,28,56,9.526713e-17,1.000000e+00
2,28,57,9.526713e-17,1.000000e+00
2,28,58,9.526713e-17,1.000000e+00
2,28,59,9.526713e-17,1.000000e+00
2,28,60,9.526713e-17,1.000000e+00
2,28,61,9.526713e-17,1.000000e+00
2,28,62,9.526713e-17,1.000000e+00
2,28,63,9.526713e-17,1.000000e+00
2,28,64,9.526713e-17,1.000000e+00
2,28,65,9.526713e-17,1.000000e+00
2,28,66,9.526713e-17,1.000000e+00
2,28,67,9.526713e-17,1.000000e+00
2,28,68,9.526713e-17,1.000000e+00
2,28,69,9.526713e-17,1.000000e+00
2,28,70,9.526713e-17,1.000000e+00
2,28,71,9.526713e-17,1.000000e+00
2,29,30,9.138887e-17,1.000000e+00
2,29,31,9.138887e-17,1.000000e+00
2,29,32,9.138887e-17,1.000000e+00
2,29,33,9.138887e-17,1.000000e+00
2,29,34,9.138887e-17,1.000000e+00
2,29,35,9.138887e-17,1.000000e+00
2,29,36,9.138887e-17,1.000000e+00
2,29,37,9.138887e-17,1.000000e+00
2,29,38,9.138887e-17,1.000000e+00
2,29,39,9.138887e-17,1.000000e+00
2,29,40,9.138887e-17,1.000000e+00
2,29,41,9.138887e-17,1.000000e+00
2,29,42,9.138887e-17,1.000000e+00
2,29,43,9.138887e-17,1.000000e+00
2,29,44,9.138887e-17,1.000000e+00
2,29,45,9.138887e-17,1.000000e+00
2,29,46,9.138887e-17,1.000000e+00
2,29,47,9.138887e-17,1.000000e+00
2,29,48,9.138887e-17,1.000000e+00
2,29,49,9.138887e-17,1.000000e+00
2,29,50,9.138887e-17,1.000000e+00
2,29,51,9.138887e-17,1.000000e+00
2,29,52,9.138887e-17,1.000000e+00
2,29,53,9.138887e-17,1.000000e+00
2,29,54,9.138887e-17,1.000000e+00
2,29,55,9.138887e-17,1.000000e+00
2,29,56,9.138887e-17,1.000000e+00
2,29,57,9.138887e-17,1.000000e+00
2,29,58,9.138887e-17,1.000000e+00
2,29,59,9.138887e-17,1.000000e+00
2,29,60,9.138887e-17,1.000000e+00
2,29,61,9.138887e-17,1.000000e+00
2,29,62,9.138887e-17,1.000000e+00
2,29,63,9.138887e-17,1.000000e+00
2,29,64,9.138887e-17,1.000000e+00
2,29,65,9.138887e-17,1.000000e+00
2,29,66,9.138887e-17,1.000000e+00
2,29,67,9.138887e-17,1.000000e+00
2,29,68,9.138887e-17,1.000000e+00
2,29,69,9.138887e-17,1.000000e+00
2,29,70,9.138887e-17,1.000000e+00
2,29,71,9.138887e-17,1.000000e+00
2,30,31,6.757046e-03,1.000000e+00
2,30,32,9.413083e-17,1.000000e+00
2,30,33,9.413083e-17,1.000000e+00
2,30,34,9.413083e-17,1.000000e+00
2,30,35,9.413083e-17,1.000000e+00
2,30,36,9.413083e-17,1.000000e+00
2,30,37,9.413083e-17,1.000000e+00
2,30,38,9.413083e-17,1.000000e+00
2,30,39,9.413083e-17,1.000000e+00
2,30,40,9.413083e-17,1.000000e+00
2,30,41,9.413083e-17,1.000000e+00
2,30,42,9.413083e-17,1.000000e+00
2,30,43,9.413083e-17,1.000000e+00
2,30,44,9.413083e-17,1.000000e+00
2,30,45,9.413083e-17,1.000000e+00
2,30,46,9.413083e-17,1.000000e+00
2,30,47,9.413083e-17,1.000000e+00
2,30,48,9.413083e-17,1.000000e+00
2,30,49,9.413083e-17,1.000000e+00
2,30,50,9.413083e-17,1.000000e+00
2,30,51,9.413083e-17,1.000000e+00
2,30,52,9.413083e-17,1.000000e+00
2,30,53,9.413083e-17,1.000000e+00
2,30,54,9.413083e-17,1.000000e+00
2,30,55,9.413083e-17,1.000000e+00
2,30,56,9.413083e-17,1.000000e+00
2,30,57,9.413083e-17,1.000000e+00
