ID,M,k_max_up,k_max_down,fre,cond,cond_coarse,cond_partmax,cond_partmax_dyn
1,512,18,2,3,1.031231433681726e-14,2981.4156944362476,797.8528495358737,2738.378945447328,529.5041212760901
1,512,18,2,4,1.238839180229821e-14,2981.4156944362476,1322.7330895753944,2738.378945447328,1177.3969186432184
1,512,18,2,5,1.008575288157551e-14,2981.4156944362476,1358.7316970767367,2738.378945447328,2288.8194874724772
1,512,18,3,0,9.870759313558083e-15,2981.4156944362476,605.014915029225,2738.378945447328,665.7618485135814
1,512,18,3,1,7.627639391749333e-15,2981.4156944362476,602.9641754809965,2738.378945447328,2636.1035928376778
1,512,18,3,2,8.149927571896626e-15,2981.4156944362476,813.1669022140027,2738.378945447328,752.18479077287
1,512,18,3,3,6.741870564027075e-15,2981.4156944362476,986.5122513442681,2738.378945447328,752.18479077287
1,512,18,3,4,1.0928939533640052e-14,2981.4156944362476,635.5585023400328,2738.378945447328,752.18479077287
1,512,18,3,5,1.0307059220240054e-14,2981.4156944362476,1018.0329199075915,2738.378945447328,1177.3969186432184
1,512,18,4,0,6.647291111293964e-15,2981.4156944362476,220.00052326981975,2738.378945447328,649.5704986407037
1,512,18,4,1,5.205501894226019e-15,2981.4156944362476,80.27334516096457,2738.378945447328,2636.1035928376778
1,512,18,4,2,7.447719030254185e-15,2981.4156944362476,1194.5043440807299,2738.378945447328,1177.3969186432184
1,512,18,4,3,1.0151056872007028e-14,2981.4156944362476,1105.1098400101473,2738.378945447328,2288.8194874724772
1,512,18,4,4,9.765389341383057e-15,2981.4156944362476,986.5164328907822,2738.378945447328,831.046168055535
1,512,18,4,5,1.0769914518686408e-14,2981.4156944362476,797.857355402004,2738.378945447328,530.2816460570464
1,512,18,5,0,8.808743350086268e-15,2981.4156944362476,239.37316085940523,2738.378945447328,649.5704986407037
1,512,18,5,1,1.1902161434535916e-14,2981.4156944362476,76.59421365555383,2738.378945447328,2637.109120053569
1,512,18,5,2,1.3161375332433908e-14,2981.4156944362476,1194.2507882676737,2738.378945447328,1177.3969186432184
1,512,18,5,3,1.0130669928490435e-14,2981.4156944362476,1134.2145841138645,2738.378945447328,2288.8194874724772
1,512,18,5,4,1.001756569651109e-14,2981.4156944362476,309.77296947234646,2738.378945447328,2598.6046786594156
1,512,18,5,5,9.729328721621284e-15,2981.4156944362476,986.5177769379086,2738.378945447328,752.18479077287
1,512,19,0,0,8.081192628773957e-15,2981.4156944362476,706.9446997531654,612.7587060698203,612.7587060698203
1,512,19,0,1,6.747866423831255e-15,2981.4156944362476,1268.3379249230545,612.7587060698203,1177.3969186432184
1,512,19,0,2,8.481101822715934e-15,2981.4156944362476,1413.205838859779,612.7587060698203,2288.8194874724772
1,512,19,0,3,8.238934816544097e-15,2981.4156944362476,136.24351869088727,612.7587060698203,2598.6046786594156
1,512,19,0,4,5.4321223212650725e-15,2981.4156944362476,104.59110420879406,612.7587060698203,2578.100989623463
1,512,19,0,5,1.2104598408999987e-14,2981.4156944362476,95.07353594203265,612.7587060698203,2853.6377545764462
1,512,19,1,0,9.271982140741517e-15,2981.4156944362476,1028.5103568338905,612.7587060698203,1588.657141013167
1,512,19,1,1,7.050293256779176e-15,2981.4156944362476,764.9480822709054,612.7587060698203,529.5041212760901
1,512,19,1,2,7.310589949524723e-15,2981.4156944362476,1268.2622788966958,612.7587060698203,1177.3969186432184
1,512,19,1,3,7.858012891123234e-15,2981.4156944362476,1155.8195848462576,612.7587060698203,2288.8194874724772
1,512,19,1,4,7.642976073156668e-15,2981.4156944362476,145.9886090003379,612.7587060698203,2578.100989623463
1,512,19,1,5,1.15217310749687e-14,2981.4156944362476,145.98860905795541,612.7587060698203,2578.100989623463
1,512,19,2,0,1.0006965955653803e-14,2981.4156944362476,929.7292686477091,612.7587060698203,539.590480980638
1,512,19,2,1,7.948812134636788e-15,2981.4156944362476,1028.5151293803026,612.7587060698203,546.6222743219863
1,512,19,2,2,7.641512975822679e-15,2981.4156944362476,764.9410466662688,612.7587060698203,580.1694894069913
1,512,19,2,3,7.083877813663146e-15,2981.4156944362476,1216.0293299156397,612.7587060698203,1177.3969186432184
1,512,19,2,4,8.441371967350854e-15,2981.4156944362476,1413.2032897337212,612.7587060698203,2288.8194874724772
1,512,19,2,5,1.059563819605832e-14,2981.4156944362476,158.80809135595933,612.7587060698203,2578.100989623463
1,512,19,3,0,9.600292882795744e-15,2981.4156944362476,608.2943317991684,612.7587060698203,2288.5251469780183
1,512,19,3,1,8.24226224424562e-15,2981.4156944362476,1007.0798496255169,612.7587060698203,546.6222743219863
1,512,19,3,2,7.068352382770777e-15,2981.4156944362476,1028.4994216564235,612.7587060698203,580.1694894069913
1,512,19,3,3,7.665764649285384e-15,2981.4156944362476,733.4366129658738,612.7587060698203,529.5041212760901
1,512,19,3,4,7.899520032021254e-15,2981.4156944362476,1216.0291708461205,612.7587060698203,2279.490852389731
1,512,19,3,5,8.130814158482584e-15,2981.4156944362476,1413.20199209126,612.7587060698203,2301.2113056329167
1,512,19,4,0,8.938232441380499e-15,2981.4156944362476,614.914525506406,612.7587060698203,596.8104269264167
1,512,19,4,1,9.77520570640119e-15,2981.4156944362476,1259.3718081174875,612.7587060698203,1177.3969186432184
1,512,19,4,2,8.349340122371842e-15,2981.4156944362476,1197.0332095795031,612.7587060698203,2288.8194874724772
1,512,19,4,3,7.080990971712768e-15,2981.4156944362476,949.4890433459373,612.7587060698203,481.6996761790953
1,512,19,4,4,9.876029424000997e-15,2981.4156944362476,733.4371739214826,612.7587060698203,529.5041212760901
1,512,19,4,5,7.782500349526272e-15,2981.4156944362476,1216.0291715991348,612.7587060698203,1177.3969186432184
1,512,19,5,0,8.378332174819663e-15,2981.4156944362476,776.1319923852928,612.7587060698203,976.6894777184143
1,512,19,5,1,8.921598984844045e-15,2981.4156944362476,1405.1679476806619,612.7587060698203,1177.3969186432184
1,512,19,5,2,8.40244110396647e-15,2981.4156944362476,1028.0032120055107,612.7587060698203,2288.8194874724772
1,512,19,5,3,7.202324505257237e-15,2981.4156944362476,107.86659936431037,612.7587060698203,2598.6046786594156
1,512,19,5,4,9.120719953924751e-15,2981.4156944362476,1028.49863430488,612.7587060698203,516.2441005827287
1,512,19,5,5,9.888917923435559e-15,2981.4156944362476,759.4970398859482,612.7587060698203,529.5041212760901
1,512,20,0,0,8.761787420955764e-15,2981.4156944362476,1400.6515986129114,38819.598506590424,38819.598506590424
1,512,20,0,1,6.6426674325023465e-15,2981.4156944362476,1335.4492556990556,38819.598506590424,2288.8194874724772
1,512,20,0,2,6.8865517093435095e-15,2981.4156944362476,305.3727563932491,38819.598506590424,2598.6046786594156
1,512,20,0,3,6.322438929948789e-15,2981.4156944362476,273.7577641374984,38819.598506590424,2578.100989623463
1,512,20,0,4,7.803776361241687e-15,2981.4156944362476,355.34656513758677,38819.598506590424,2853.6377545764462
1,512,20,0,5,8.689662197523251e-15,2981.4156944362476,269.11518705495627,38819.598506590424,2853.6377545764462
1,512,20,1,0,5.367190140338109e-14,2981.4156944362476,844.7891391791975,38819.598506590424,4958.663447229439
1,512,20,1,1,8.016185528572555e-15,2981.4156944362476,1405.0152916360814,38819.598506590424,38819.58667659155
1,512,20,1,2,7.541939448562686e-15,2981.4156944362476,1151.6093782613493,38819.598506590424,2288.8194874724772
1,512,20,1,3,9.510588864190921e-15,2981.4156944362476,103.9829635776926,38819.598506590424,2578.100989623463
1,512,20,1,4,4.042691769864311e-15,2981.4156944362476,140.20527682791408,38819.598506590424,2578.100989623463
1,512,20,1,5,7.981295835346623e-15,2981.4156944362476,265.29768992863325,38819.598506590424,2578.100989623463
1,512,20,2,0,8.50981235760814e-15,2981.4156944362476,993.2082326317886,38819.598506590424,4958.296608510246
1,512,20,2,1,5.3681109366266844e-14,2981.4156944362476,681.1111610936937,38819.598506590424,532.1630463153465
1,512,20,2,2,5.369559103859804e-14,2981.4156944362476,1405.0152916360041,38819.598506590424,1177.3969186432184
1,512,20,2,3,9.516053480270495e-15,2981.4156944362476,1335.4492556990544,38819.598506590424,2288.8194874724772
1,512,20,2,4,1.1074224928680548e-14,2981.4156944362476,98.75959158756444,38819.598506590424,2578.100989623463
1,512,20,2,5,6.181928011759979e-15,2981.4156944362476,181.48087279699138,38819.598506590424,2578.100989623463
1,512,20,3,0,9.588611222383017e-15,2981.4156944362476,968.9607422404548,38819.598506590424,4958.296608510246
1,512,20,3,1,6.927825763116637e-15,2981.4156944362476,993.2086014699439,38819.598506590424,541.9252966877394
1,512,20,3,2,7.972068530535863e-15,2981.4156944362476,844.6959503701366,38819.598506590424,529.5041212760901
1,512,20,3,3,1.0672651860910461e-14,2981.4156944362476,1405.015291636036,38819.598506590424,1177.3969186432184
1,512,20,3,4,9.88118756814184e-15,2981.4156944362476,1151.609378261414,38819.598506590424,2288.8194874724772
1,512,20,3,5,1.0563252518279278e-14,2981.4156944362476,912.9773504102244,38819.598506590424,2288.8194874724772
1,512,20,4,0,9.559991458102408e-14,2981.4156944362476,1304.8001080833887,38819.598506590424,4958.286945816562
1,512,20,4,1,7.704264461158889e-15,2981.4156944362476,1239.450185961932,38819.598506590424,38815.46464466961
1,512,20,4,2,7.619211267852206e-15,2981.4156944362476,993.2095457247261,38819.598506590424,580.1694894069913
1,512,20,4,3,7.921893160748923e-15,2981.4156944362476,681.1111610936936,38819.598506590424,529.5041212760901
1,512,20,4,4,8.572880535859713e-15,2981.4156944362476,1401.7929054408496,38819.598506590424,1177.3969186432184
1,512,20,4,5,8.481128964597033e-15,2981.4156944362476,1405.0159592353566,38819.598506590424,1177.3969186432184
1,512,20,5,0,2.982825904823373e-14,2981.4156944362476,1304.9241248038488,38819.598506590424,4958.288490961641
1,512,20,5,1,7.270638105012352e-15,2981.4156944362476,1240.2265258138086,38819.598506590424,38813.246024555396
1,512,20,5,2,6.841241474157049e-15,2981.4156944362476,305.3725704986079,38819.598506590424,2598.6046786594156
1,512,20,5,3,6.429258328524734e-15,2981.4156944362476,1065.1143704287672,38819.598506590424,524.1226070426661
1,512,20,5,4,7.910881678102892e-15,2981.4156944362476,786.5340744890894,38819.598506590424,529.5041212760901
1,512,20,5,5,9.560247240624502e-15,2981.4156944362476,847.4219018435982,38819.598506590424,701.6028991771602
1,512,21,0,0,1.2323352262712994e-14,2981.4156944362476,1103.0742358110472,2746.670526305948,2746.670526305948
1,512,21,0,1,1.8540664928138832e-14,2981.4156944362476,122.90550607381854,2746.670526305948,2636.1035928376778
1,512,21,0,2,1.8216247461933647e-14,2981.4156944362476,113.98534598797436,2746.670526305948,2578.100989623463
1,512,21,0,3,1.3981750336735008e-14,2981.4156944362476,326.7165030163674,2746.670526305948,2853.6377545764462
1,512,21,0,4,1.291609472901766e-14,2981.4156944362476,309.76459378980564,2746.670526305948,2853.6377545764462
1,512,21,0,5,1.8587802824461653e-14,2981.4156944362476,363.8627481344745,2746.670526305948,2718.6765888341133
1,512,21,1,0,1.6196973168945155e-14,2981.4156944362476,1079.605483842856,2746.670526305948,1177.3969186432184
1,512,21,1,1,1.636095990012082e-14,2981.4156944362476,1026.1615034556844,2746.670526305948,2636.1035928376778
1,512,21,1,2,9.06939761533692e-15,2981.4156944362476,108.77505651919478,2746.670526305948,2578.100989623463
1,512,21,1,3,9.262577807263864e-15,2981.4156944362476,123.36966622414192,2746.670526305948,2578.100989623463
1,512,21,1,4,9.327460774592836e-15,2981.4156944362476,129.8603928952746,2746.670526305948,2578.100989623463
1,512,21,1,5,6.2792900372265066e-15,2981.4156944362476,284.4898995630641,2746.670526305948,2710.1610085721236
1,512,21,2,0,6.870971044655008e-15,2981.4156944362476,862.1967986935879,2746.670526305948,529.5041212760901
1,512,21,2,1,7.211378375923125e-15,2981.4156944362476,1060.0602524124477,2746.670526305948,2637.109120053569
1,512,21,2,2,7.426498090659682e-15,2981.4156944362476,1102.9734840861602,2746.670526305948,2288.8194874724772
1,512,21,2,3,5.704646454628952e-15,2981.4156944362476,103.2135703728328,2746.670526305948,2578.100989623463
1,512,21,2,4,6.021635397232213e-15,2981.4156944362476,109.00800700778639,2746.670526305948,2578.100989623463
1,512,21,2,5,9.295975560601973e-15,2981.4156944362476,326.5891474829495,2746.670526305948,2710.1610085721236
1,512,21,3,0,8.873037401054653e-15,2981.4156944362476,1167.5724510883347,2746.670526305948,524.4883179683444
1,512,21,3,1,7.170704728151455e-15,2981.4156944362476,862.1968087603078,2746.670526305948,2637.109120053569
1,512,21,3,2,7.359236749483328e-15,2981.4156944362476,1250.4090206908518,2746.670526305948,1177.3969186432184
1,512,21,3,3,7.646278023183374e-15,2981.4156944362476,1188.4973443037472,2746.670526305948,2288.8194874724772
1,512,21,3,4,7.193705468473536e-15,2981.4156944362476,976.1378762815347,2746.670526305948,2288.8194874724772
1,512,21,3,5,6.227123092676545e-15,2981.4156944362476,81.20797114895176,2746.670526305948,2578.100989623463
1,512,21,4,0,1.0686639461441098e-14,2981.4156944362476,1188.4921072311388,2746.670526305948,2288.8194874724772
1,512,21,4,1,6.900898236953271e-15,2981.4156944362476,1167.572451088335,2746.670526305948,2637.1206089294333
1,512,21,4,2,7.490210098441182e-15,2981.4156944362476,862.196808760308,2746.670526305948,752.266976614471
1,512,21,4,3,1.0130249698178215e-14,2981.4156944362476,1250.4090206923563,2746.670526305948,1177.3969186432184
1,512,21,4,4,9.947096650650074e-15,2981.4156944362476,1160.4300175297167,2746.670526305948,1177.3969186432184
1,512,21,4,5,4.920862436511565e-15,2981.4156944362476,103.21357037283275,2746.670526305948,2578.100989623463
1,512,21,5,0,8.639991026758044e-15,2981.4156944362476,1188.4931362783966,2746.670526305948,2288.8194874724772
1,512,21,5,1,6.637212264079532e-15,2981.4156944362476,100.04376632367357,2746.670526305948,2637.1206089294333
1,512,21,5,2,7.056037772970228e-15,2981.4156944362476,1167.5729148271855,2746.670526305948,752.266976614471
1,512,21,5,3,1.0464347744828397e-14,2981.4156944362476,862.19681182972,2746.670526305948,831.145205328115
1,512,21,5,4,1.007775708682394e-14,2981.4156944362476,670.7526627721863,2746.670526305948,831.145205328115
1,512,21,5,5,7.545647561671711e-15,2981.4156944362476,1007.6083118141402,2746.670526305948,2288.8194874724772
1,512,22,0,0,7.097631258409572e-15,2981.4156944362476,134.77965732948766,2598.6046786594156,2598.6046786594156
1,512,22,0,1,8.444581111546325e-15,2981.4156944362476,308.19932654046215,2598.6046786594156,2578.100989623463
1,512,22,0,2,1.3511467152191687e-14,2981.4156944362476,308.2003031874681,2598.6046786594156,2853.6377545764462
1,512,22,0,3,1.5560035263530432e-14,2981.4156944362476,171.29819885826538,2598.6046786594156,2853.6377545764462
1,512,22,0,4,1.288001059710095e-14,2981.4156944362476,327.1452233055637,2598.6046786594156,2718.6765888341133
1,512,22,0,5,1.0310079978660728e-14,2981.4156944362476,320.19031694931124,2598.6046786594156,2718.6765888341133
1,512,22,1,0,6.323267868459877e-15,2981.4156944362476,1165.1211094601128,2598.6046786594156,2288.8194874724772
1,512,22,1,1,4.717752676585429e-15,2981.4156944362476,129.28484247277328,2598.6046786594156,2578.100989623463
1,512,22,1,2,7.380383632674535e-15,2981.4156944362476,159.78694997523132,2598.6046786594156,2578.100989623463
1,512,22,1,3,1.0176993785099392e-14,2981.4156944362476,213.838032389847,2598.6046786594156,2578.100989623463
1,512,22,1,4,7.871031951294588e-15,2981.4156944362476,254.8913667187307,2598.6046786594156,2710.1610085721236
1,512,22,1,5,6.856390164777183e-15,2981.4156944362476,327.1452233036782,2598.6046786594156,2710.1610085721236
1,512,22,2,0,6.392585316876674e-15,2981.4156944362476,1304.2368054449632,2598.6046786594156,1177.3969186432184
1,512,22,2,1,7.165769735744154e-15,2981.4156944362476,1239.6827915492463,2598.6046786594156,2288.8194874724772
1,512,22,2,2,6.9537246191973384e-15,2981.4156944362476,124.34506236720455,2598.6046786594156,2578.100989623463
1,512,22,2,3,9.849520132109256e-15,2981.4156944362476,296.3372302040932,2598.6046786594156,2578.100989623463
1,512,22,2,4,6.5021615403822856e-15,2981.4156944362476,197.20741932021897,2598.6046786594156,2710.1610085721236
1,512,22,2,5,7.12810078468292e-15,2981.4156944362476,308.1663008879695,2598.6046786594156,2710.1610085721236
1,512,22,3,0,8.180220862099644e-15,2981.4156944362476,896.782393495983,2598.6046786594156,2279.490852389731
1,512,22,3,1,7.11576491341528e-15,2981.4156944362476,1487.019678876078,2598.6046786594156,1177.3969186432184
1,512,22,3,2,7.27789953527938e-15,2981.4156944362476,1165.1211094601117,2598.6046786594156,2288.8194874724772
1,512,22,3,3,7.714359160516116e-15,2981.4156944362476,966.5753567723029,2598.6046786594156,2288.8194874724772
1,512,22,3,4,8.210197483905265e-15,2981.4156944362476,158.1260538886637,2598.6046786594156,2578.100989623463
1,512,22,3,5,1.3840275247748143e-14,2981.4156944362476,123.0296058919684,2598.6046786594156,2578.100989623463
1,512,22,4,0,7.31427767630341e-15,2981.4156944362476,947.8159850429505,2598.6046786594156,752.2671350744362
1,512,22,4,1,1.1030816604918158e-14,2981.4156944362476,670.7679361796894,2598.6046786594156,831.145205328115
1,512,22,4,2,1.0394547617783451e-14,2981.4156944362476,1304.1829332871143,2598.6046786594156,1177.3969186432184
1,512,22,4,3,7.102279160074064e-15,2981.4156944362476,1175.9429012515457,2598.6046786594156,1177.3969186432184
1,512,22,4,4,6.1530284117104485e-15,2981.4156944362476,168.18032840264257,2598.6046786594156,2578.100989623463
1,512,22,4,5,7.10031466390755e-15,2981.4156944362476,172.7788234190348,2598.6046786594156,2578.100989623463
1,512,22,5,0,7.1003454048809825e-15,2981.4156944362476,231.19318766950713,2598.6046786594156,2598.6046786594156
1,512,22,5,1,1.063921022865586e-14,2981.4156944362476,1080.4462960930705,2598.6046786594156,831.1462247657661
1,512,22,5,2,1.042818812090476e-14,2981.4156944362476,896.7853350604316,2598.6046786594156,831.1462247657661
1,512,22,5,3,7.623047055951558e-15,2981.4156944362476,786.5700191816499,2598.6046786594156,752.2661536552482
1,512,22,5,4,6.97425996234346e-15,2981.4156944362476,1239.8716555575797,2598.6046786594156,2288.8194874724772
1,512,22,5,5,8.216970233815812e-15,2981.4156944362476,1165.132623325635,2598.6046786594156,2288.8194874724772
1,512,23,0,0,5.138709969192901e-15,2981.4156944362476,246.23666858982764,2578.100989623463,2578.100989623463
1,512,23,0,1,1.0672553749421256e-14,2981.4156944362476,322.73637010756374,2578.100989623463,2853.6377545764462
1,512,23,0,2,1.0749474927903883e-14,2981.4156944362476,296.33723020408723,2578.100989623463,2853.6377545764462
1,512,23,0,3,9.891527055538382e-15,2981.4156944362476,179.8669687008258,2578.100989623463,2718.6765888341133
1,512,23,0,4,9.339648585462166e-15,2981.4156944362476,190.41480074576322,2578.100989623463,2718.6765888341133
1,512,23,0,5,1.0636073418373114e-14,2981.4156944362476,366.0529696372345,2578.100989623463,2718.5612554825693
1,512,23,1,0,5.580240178211825e-15,2981.4156944362476,157.016650768456,2578.100989623463,2578.100989623463
1,512,23,1,1,6.419792722363722e-15,2981.4156944362476,206.714380541596,2578.100989623463,2578.100989623463
1,512,23,1,2,7.641088706809237e-15,2981.4156944362476,222.42544099740988,2578.100989623463,2578.100989623463
1,512,23,1,3,8.09299366948455e-15,2981.4156944362476,221.45461615884085,2578.100989623463,2710.1610085721236
