ID,N,fre,cond_coarse
5,512,1.658819e-15,5.822093e+01
5,512,1.660514e-15,3.077250e+01
5,512,1.697733e-15,7.404402e+02
5,512,1.659922e-15,5.416461e+01
5,512,1.655233e-15,4.863938e+01
5,512,1.658383e-15,1.716362e+02
5,512,1.966558e-15,2.223486e+02
5,512,1.658159e-15,6.258379e+01
5,512,1.657660e-15,1.710362e+01
5,512,1.657728e-15,3.177861e+01
5,512,1.647086e-15,8.448125e+01
5,512,1.645342e-15,7.404402e+02
5,512,1.675311e-15,2.352781e+02
5,512,1.656544e-15,3.694168e+02
5,512,1.656701e-15,2.920684e+01
5,512,1.652923e-15,1.270605e+02
5,512,1.656104e-15,2.773923e+01
5,512,1.646463e-15,3.457939e+01
5,512,1.670935e-15,3.000504e+01
5,512,1.658583e-15,3.801180e+01
5,512,1.660379e-15,1.396343e+02
5,512,1.538454e-15,1.231274e+02
5,512,1.658819e-15,1.852578e+01
5,512,1.531235e-15,6.733246e+02
5,512,1.652349e-15,6.229077e+02
5,512,1.677847e-15,2.696305e+02
5,512,1.658079e-15,5.177181e+01
5,512,1.657474e-15,8.058721e+00
5,512,1.654626e-15,7.520632e+00
5,512,1.655525e-15,2.119490e+01
5,512,1.946119e-15,1.846938e+02
5,512,1.658989e-15,2.561283e+01
5,512,1.649983e-15,6.158450e+02
5,512,1.657315e-15,1.305463e+01
5,512,1.683708e-15,2.484949e+01
5,512,1.659005e-15,7.926374e+01
5,512,1.464212e-15,2.239587e+02
5,512,1.657371e-15,4.340689e+01
5,512,1.465107e-15,7.530825e+01
5,512,1.658294e-15,1.619796e+02
5,512,1.656225e-15,1.298448e+01
5,512,1.655150e-15,3.145311e+01
5,512,1.655936e-15,3.067509e+01
5,512,1.659341e-15,1.223479e+02
5,512,1.661736e-15,7.255422e+02
5,512,1.657462e-15,5.119255e+01
5,512,1.657923e-15,2.832301e+01
5,512,1.660140e-15,6.690607e+01
5,512,1.657037e-15,7.049783e+00
5,512,1.539118e-15,8.004198e+00
5,512,1.492690e-15,7.802695e+01
5,512,1.660859e-15,5.137300e+01
5,512,1.669371e-15,7.589804e+01
5,512,1.658556e-15,3.332966e+01
5,512,1.658182e-15,1.103469e+02
5,512,1.656715e-15,9.336891e+01
5,512,1.660101e-15,5.336535e+01
5,512,1.650139e-15,6.224037e+01
5,512,1.657935e-15,1.829190e+01
5,512,1.657805e-15,4.043931e+01
5,512,1.646376e-15,2.889996e+01
5,512,1.657781e-15,2.170256e+01
5,512,1.657843e-15,1.774058e+02
5,512,1.657029e-15,4.298173e+02
5,512,1.657521e-15,1.564781e+03
5,512,1.655112e-15,4.607902e+02
5,512,1.655644e-15,2.592105e+01
5,512,1.651747e-15,3.570283e+01
5,512,1.656801e-15,1.713909e+01
5,512,1.657070e-15,5.604409e+01
5,512,1.843682e-15,7.651092e+01
5,512,1.658315e-15,2.305109e+01
5,512,1.657533e-15,2.404796e+01
5,512,1.655827e-15,1.630740e+01
5,512,1.657690e-15,2.842089e+01
5,512,1.538505e-15,8.241165e+02
5,512,1.649899e-15,6.733246e+02
5,512,1.657864e-15,1.254879e+01
5,512,1.659598e-15,1.104113e+02
5,512,1.659624e-15,1.779085e+01
5,512,1.779294e-15,4.375406e+02
5,512,1.658878e-15,9.414665e+02
5,512,1.705996e-15,5.494949e+02
5,512,1.955694e-15,1.909137e+02
5,512,1.673182e-15,3.896510e+02
5,512,1.654592e-15,3.897406e+01
5,512,1.460968e-15,1.395486e+02
5,512,1.657533e-15,9.521315e+01
5,512,1.478682e-15,7.850289e+01
5,512,1.656387e-15,5.551949e+01
5,512,1.657423e-15,1.143395e+03
5,512,1.655363e-15,6.106591e+01
5,512,1.657808e-15,1.027189e+01
5,512,1.658433e-15,1.817383e+01
5,512,1.655395e-15,1.457619e+01
5,512,1.657808e-15,8.118610e+00
5,512,1.657533e-15,2.097089e+01
5,512,1.657099e-15,3.639160e+01
5,512,1.656716e-15,2.325101e+01
5,512,1.642048e-15,1.234396e+03
5,512,1.657766e-15,1.227906e+01
5,512,1.655505e-15,2.280728e+01
5,512,1.656246e-15,2.740307e+01
5,512,1.640272e-15,5.277125e+01
5,512,1.658194e-15,2.407417e+01
5,512,1.657586e-15,2.505420e+01
5,512,1.656648e-15,5.670412e+01
5,512,1.660240e-15,4.184087e+01
5,512,1.656530e-15,3.799419e+01
5,512,1.643566e-15,8.876397e+01
5,512,1.657123e-15,5.638839e+02
5,512,1.657881e-15,4.644920e+01
5,512,1.465048e-15,2.296021e+01
5,512,1.645230e-15,4.614172e+01
5,512,1.649949e-15,6.970336e+02
5,512,1.781114e-15,6.187390e+02
5,512,1.657462e-15,6.918716e+01
5,512,1.657713e-15,3.726351e+01
5,512,1.655658e-15,2.577465e+01
5,512,1.657781e-15,1.929189e+01
5,512,1.953872e-15,1.718082e+02
5,512,1.656792e-15,3.323968e+01
5,512,1.655053e-15,2.660437e+01
5,512,1.657315e-15,1.388426e+02
5,512,1.657473e-15,1.596875e+01
5,512,1.657828e-15,1.273116e+01
5,512,1.681224e-15,7.404402e+02
5,512,1.656296e-15,6.432953e+01
5,512,1.656558e-15,7.389370e+01
5,512,1.465491e-15,2.619773e+02
5,512,1.660782e-15,2.926154e+01
5,512,1.655047e-15,2.203348e+01
5,512,1.485098e-15,8.769986e+00
5,512,1.653496e-15,3.696500e+01
5,512,1.657451e-15,3.868300e+01
5,512,1.658020e-15,1.042908e+03
5,512,1.658230e-15,1.761877e+01
5,512,1.657707e-15,1.744588e+01
5,512,1.655209e-15,3.782798e+01
5,512,1.656639e-15,5.539806e+01
5,512,1.656860e-15,3.093083e+01
5,512,1.659079e-15,5.421820e+01
5,512,1.448606e-15,2.261987e+02
5,512,1.654769e-15,2.226520e+02
5,512,1.644623e-15,6.403841e+01
5,512,1.621310e-15,6.335743e+01
5,512,1.658418e-15,2.236558e+01
5,512,1.657302e-15,1.249101e+02
5,512,1.484759e-15,1.367987e+01
5,512,1.657153e-15,8.210523e+00
5,512,1.646796e-15,3.021175e+01
5,512,1.779688e-15,5.799704e+02
5,512,1.656846e-15,5.338247e+01
5,512,1.657462e-15,4.410198e+01
5,512,1.657498e-15,2.685287e+02
5,512,1.657279e-15,1.069932e+02
5,512,1.657507e-15,1.022816e+01
5,512,1.650800e-15,2.814656e+02
5,512,1.656258e-15,4.290540e+01
5,512,1.659774e-15,6.628647e+02
5,512,1.658007e-15,1.366003e+01
5,512,1.689933e-15,1.221143e+02
5,512,1.657819e-15,3.429351e+01
5,512,1.657489e-15,5.900908e+01
5,512,1.655951e-15,1.535646e+01
5,512,1.848630e-15,8.780992e+01
5,512,1.657684e-15,2.454583e+01
5,512,1.655788e-15,5.987597e+01
5,512,1.657238e-15,1.695131e+01
5,512,1.657721e-15,2.627062e+01
5,512,1.657155e-15,2.398685e+01
5,512,1.657259e-15,2.240245e+01
5,512,1.657564e-15,1.541548e+02
5,512,1.844732e-15,9.917711e+01
5,512,1.452625e-15,4.308648e+02
5,512,1.461454e-15,2.142586e+01
5,512,1.671225e-15,8.533579e+01
5,512,1.688572e-15,7.404402e+02
5,512,1.657531e-15,7.998146e+02
5,512,1.940169e-15,2.692790e+02
5,512,1.656134e-15,2.426110e+01
5,512,1.655667e-15,3.764129e+01
5,512,1.453688e-15,7.080715e+02
5,512,1.659092e-15,6.368822e+02
5,512,1.660579e-15,4.244313e+02
5,512,1.655731e-15,2.923491e+01
5,512,1.670209e-15,9.584408e+02
5,512,1.665943e-15,2.705877e+02
5,512,1.658731e-15,1.915579e+01
5,512,1.539029e-15,3.525210e+01
5,512,1.670287e-15,8.533579e+01
5,512,1.666844e-15,2.233217e+02
5,512,1.711502e-15,6.501843e+02
5,512,1.610903e-15,5.019484e+01
5,512,1.691481e-15,7.404402e+02
5,512,1.659680e-15,2.791722e+01
5,512,1.656355e-15,2.567056e+02
5,512,1.670788e-15,8.533579e+01
5,512,1.873580e-15,9.106663e+01
5,512,1.658123e-15,2.335789e+02
5,512,1.660211e-15,3.546470e+02
5,512,1.656872e-15,9.309092e+02
5,512,1.642024e-15,7.566834e+01
5,512,1.657373e-15,1.383514e+01
5,512,1.466859e-15,3.637575e+02
5,512,1.655050e-15,3.923047e+01
5,512,1.642116e-15,5.277125e+01
5,512,1.657793e-15,4.109474e+01
5,512,1.660420e-15,5.958891e+01
5,512,1.649736e-15,5.679691e+02
5,512,1.659179e-15,6.321550e+01
5,512,1.659088e-15,1.745096e+01
5,512,1.657666e-15,4.433241e+01
5,512,1.655542e-15,2.048332e+01
5,512,1.655703e-15,9.786604e+00
5,512,1.657970e-15,4.109474e+01
5,512,1.657368e-15,2.126800e+01
5,512,1.657887e-15,5.276462e+01
5,512,1.953554e-15,2.035826e+02
5,512,1.656308e-15,1.234846e+03
5,512,1.656414e-15,2.488808e+01
5,512,1.656949e-15,7.908808e+01
5,512,1.692094e-15,2.352781e+02
5,512,1.658064e-15,1.641754e+01
5,512,1.657521e-15,1.337308e+01
5,512,1.657793e-15,1.105215e+01
5,512,1.656899e-15,1.932436e+01
5,512,1.659901e-15,3.547810e+01
5,512,1.656945e-15,7.219524e+01
5,512,1.657725e-15,2.259673e+02
5,512,1.706033e-15,5.729672e+02
5,512,1.657675e-15,7.022352e+02
5,512,1.658787e-15,4.199684e+02
5,512,1.657782e-15,4.134775e+01
5,512,1.656320e-15,2.002612e+01
5,512,1.657123e-15,1.050989e+01
5,512,1.657875e-15,2.077392e+01
5,512,1.460463e-15,1.924477e+01
5,512,1.657790e-15,5.935623e+01
5,512,1.654249e-15,2.261911e+01
5,512,1.627210e-15,1.438521e+02
5,512,1.657144e-15,3.332966e+01
5,512,1.639225e-15,3.434919e+01
5,512,1.660258e-15,2.628919e+01
5,512,1.877187e-15,3.927593e+01
5,512,1.647790e-15,5.388776e+02
5,512,1.874415e-15,4.482104e+02
5,512,1.657625e-15,4.422540e+01
5,512,1.815413e-15,5.398571e+02
5,512,1.657300e-15,1.246526e+02
5,512,1.660213e-15,2.009888e+01
5,512,1.654473e-15,1.329346e+03
5,512,1.657486e-15,1.277081e+01
5,512,1.657734e-15,1.069461e+02
5,512,1.655723e-15,1.569786e+02
5,512,1.658168e-15,1.522971e+01
5,512,1.702716e-15,3.927593e+01
5,512,1.646700e-15,3.710503e+01
5,512,1.655056e-15,3.689890e+01
5,512,1.659290e-15,3.564189e+01
5,512,1.657465e-15,3.475476e+01
5,512,1.668964e-15,3.630414e+01
5,512,1.655446e-15,2.004888e+01
5,512,1.687242e-15,1.158783e+02
5,512,1.657513e-15,5.683706e+01
5,512,1.649855e-15,2.814656e+02
5,512,1.873932e-15,3.927593e+01
5,512,1.657395e-15,1.854469e+01
5,512,1.661789e-15,4.199684e+02
5,512,1.665824e-15,7.639506e+01
5,512,1.651951e-15,6.993242e+01
5,512,1.657869e-15,9.295202e+02
5,512,1.658191e-15,2.345225e+01
5,512,1.973706e-15,2.352781e+02
5,512,1.644626e-15,1.085905e+01
5,512,1.658380e-15,2.965633e+01
5,512,1.656677e-15,1.628402e+01
5,512,1.670723e-15,5.351354e+01
5,512,1.659919e-15,1.063122e+02
5,512,1.656801e-15,2.227646e+01
5,512,1.665978e-15,2.626234e+02
5,512,1.657545e-15,5.095589e+02
5,512,1.782950e-15,5.927426e+02
5,512,1.640645e-15,3.176482e+01
5,512,1.671693e-15,5.030667e+01
5,512,1.659798e-15,1.317381e+02
5,512,1.658965e-15,1.984998e+01
5,512,1.646153e-15,9.262123e+01
5,512,1.655644e-15,8.789947e+02
5,512,1.657769e-15,1.459662e+01
5,512,1.657312e-15,3.228893e+01
5,512,1.872446e-15,6.296355e+01
5,512,1.484874e-15,2.408566e+01
5,512,1.657663e-15,3.036607e+01
5,512,1.657423e-15,1.118653e+01
5,512,1.624065e-15,7.861432e+01
5,512,1.667375e-15,3.217498e+02
5,512,1.657725e-15,4.406936e+01
5,512,1.654757e-15,2.259673e+02
5,512,1.656553e-15,2.206412e+01
5,512,1.659470e-15,6.933566e+01
5,512,1.679452e-15,8.821194e+00
5,512,1.637467e-15,3.195826e+02
5,512,1.647959e-15,2.814656e+02
5,512,1.659810e-15,5.100054e+01
5,512,1.655360e-15,5.860769e+01
5,512,1.671997e-15,6.190585e+01
5,512,1.657471e-15,2.658007e+01
5,512,1.843254e-15,1.081061e+02
5,512,1.954367e-15,2.335789e+02
5,512,1.657766e-15,3.354755e+01
5,512,1.657781e-15,6.672545e+01
5,512,1.656438e-15,1.918710e+01
5,512,1.656978e-15,1.628911e+01
5,512,1.656210e-15,2.638764e+01
5,512,1.659111e-15,2.926154e+01
5,512,1.662439e-15,1.051653e+03
5,512,1.657206e-15,4.322713e+01
5,512,1.657291e-15,3.680962e+01
5,512,1.650486e-15,3.584510e+02
5,512,1.670545e-15,9.148469e+01
5,512,1.657167e-15,1.243417e+02
5,512,1.659892e-15,1.648224e+01
5,512,1.647402e-15,1.381325e+01
5,512,1.658604e-15,1.577601e+01
5,512,1.654716e-15,5.243919e+01
5,512,1.657710e-15,2.853837e+01
5,512,1.657570e-15,4.047076e+01
5,512,1.656045e-15,1.581791e+01
5,512,1.660085e-15,4.644920e+01
5,512,1.654920e-15,1.064322e+01
5,512,1.654662e-15,5.102698e+01
5,512,1.462487e-15,3.316951e+02
5,512,1.918594e-15,2.209165e+02
5,512,1.657746e-15,2.005537e+01
5,512,1.650435e-15,2.412164e+01
5,512,1.660034e-15,1.554916e+01
5,512,1.658572e-15,2.127185e+01
5,512,1.688340e-15,1.295648e+02
5,512,1.658312e-15,5.244063e+02
5,512,1.668255e-15,1.335819e+03
5,512,1.654379e-15,1.146033e+01
5,512,1.535953e-15,3.550640e+01
5,512,1.655088e-15,2.744160e+01
5,512,1.658049e-15,2.324791e+01
5,512,1.657235e-15,3.897337e+01
5,512,1.657619e-15,8.170336e+02
5,512,1.657321e-15,9.558951e+00
5,512,1.657569e-15,3.866594e+01
5,512,1.696577e-15,2.366476e+02
5,512,1.651814e-15,5.572136e+02
5,512,1.657220e-15,1.199656e+02
5,512,1.650347e-15,7.385724e+02
5,512,1.659630e-15,2.977241e+01
5,512,1.654725e-15,5.661365e+02
5,512,1.658808e-15,1.893221e+01
5,512,1.660516e-15,9.982276e+01
5,512,1.646311e-15,4.348972e+01
5,512,1.657536e-15,1.705101e+01
5,512,1.655233e-15,1.270605e+02
5,512,1.657690e-15,1.460990e+02
5,512,1.640081e-15,5.277125e+01
5,512,1.659591e-15,5.257697e+01
5,512,1.657498e-15,1.353119e+01
5,512,1.671590e-15,1.412045e+02
5,512,1.656884e-15,5.163742e+01
5,512,1.668958e-15,4.374441e+02
5,512,1.690344e-15,1.174127e+02
5,512,1.668444e-15,7.770740e+01
5,512,1.657548e-15,3.836259e+01
5,512,1.534063e-15,7.746649e+01
5,512,1.644953e-15,2.249667e+01
5,512,1.679030e-15,1.179461e+01
5,512,1.653657e-15,6.589166e+01
5,512,1.460838e-15,3.090026e+02
5,512,1.657660e-15,1.658248e+01
5,512,1.678485e-15,2.352781e+02
5,512,1.660733e-15,3.069039e+01
5,512,1.652666e-15,2.464000e+01
5,512,1.484011e-15,3.042611e+01
5,512,1.631254e-15,3.429351e+01
5,512,1.884452e-15,9.148469e+01
5,512,1.873566e-15,7.021520e+01
5,512,1.656571e-15,7.250872e+01
5,512,1.658100e-15,3.177061e+01
5,512,1.659155e-15,7.792516e+01
5,512,1.655767e-15,2.596205e+01
5,512,1.655490e-15,6.812084e+01
5,512,1.645405e-15,3.026393e+01
5,512,1.658291e-15,1.262031e+02
5,512,1.843706e-15,9.990406e+01
5,512,1.677654e-15,8.177570e+01
5,512,1.667149e-15,7.628139e+02
5,512,1.662411e-15,1.883416e+01
5,512,1.485151e-15,4.021029e+01
5,512,1.668838e-15,3.682044e+02
5,512,1.658315e-15,2.335789e+02
5,512,1.942733e-15,1.820335e+02
5,512,1.654878e-15,1.385925e+01
5,512,1.657687e-15,1.767072e+01
5,512,1.644477e-15,3.119236e+01
5,512,1.486560e-15,1.838097e+02
5,512,1.658536e-15,1.716362e+02
5,512,1.657403e-15,8.392276e+00
5,512,1.657454e-15,4.201949e+01
5,512,1.655035e-15,4.517047e+01
5,512,1.658009e-15,3.051744e+01
5,512,1.657616e-15,5.580393e+01
5,512,1.657226e-15,1.471145e+01
5,512,1.659807e-15,1.002085e+02
5,512,1.657297e-15,3.227767e+01
5,512,1.668111e-15,6.839670e+02
5,512,1.659660e-15,5.700070e+01
5,512,1.656748e-15,3.881548e+01
5,512,1.690934e-15,1.160171e+02
5,512,1.657413e-15,7.051781e+01
5,512,1.658783e-15,1.163649e+02
5,512,1.942172e-15,1.381626e+02
5,512,1.537312e-15,1.090634e+01
5,512,1.655812e-15,4.321882e+01
5,512,1.656978e-15,5.431656e+01
5,512,1.657496e-15,2.244162e+01
5,512,1.874214e-15,4.085163e+01
5,512,1.656282e-15,2.109087e+01
5,512,1.657377e-15,1.430924e+01
5,512,1.658838e-15,4.646402e+01
5,512,1.657108e-15,3.716182e+01
5,512,1.972915e-15,7.404402e+02
5,512,1.658628e-15,2.018563e+01
5,512,1.640955e-15,2.679451e+02
5,512,1.657651e-15,3.276797e+01
5,512,1.689565e-15,1.655729e+02
5,512,1.641938e-15,3.262009e+01
5,512,1.657521e-15,1.335766e+01
5,512,1.660211e-15,4.516817e+01
5,512,1.659539e-15,1.315923e+02
5,512,1.780106e-15,6.923886e+02
5,512,1.657687e-15,3.161587e+01
5,512,1.656550e-15,1.581516e+01
5,512,1.656438e-15,3.562161e+01
5,512,1.666131e-15,1.074204e+03
5,512,1.657516e-15,5.248198e+01
5,512,1.658079e-15,3.550318e+01
5,512,1.645595e-15,2.452512e+01
5,512,1.657728e-15,3.317355e+01
5,512,1.654275e-15,3.458688e+01
5,512,1.669330e-15,8.533579e+01
5,512,1.657548e-15,7.894167e+01
5,512,1.659919e-15,2.632624e+01
5,512,1.656166e-15,4.093659e+01
5,512,1.655986e-15,5.431656e+01
5,512,1.678776e-15,7.927347e+01
5,512,1.657418e-15,4.933880e+01
5,512,1.957344e-15,1.996887e+02
5,512,1.657510e-15,7.295387e+01
5,512,1.654178e-15,2.290766e+01
5,512,1.657132e-15,7.350061e+01
5,512,1.657487e-15,2.411234e+01
5,512,1.659316e-15,4.975054e+01
5,512,1.657223e-15,6.832387e+01
5,512,1.657120e-15,1.628009e+01
5,512,1.664224e-15,8.872799e+02
5,512,1.642930e-15,1.638460e+02
5,512,1.658327e-15,3.080138e+01
5,512,1.659294e-15,2.239327e+01
5,512,1.658404e-15,1.230646e+01
5,512,1.657958e-15,6.883660e+00
5,512,1.644754e-15,1.664329e+01
5,512,1.662002e-15,6.376432e+01
5,512,1.654435e-15,1.733453e+01
5,512,1.646712e-15,3.930191e+01
5,512,1.656951e-15,1.493997e+02
5,512,1.657793e-15,1.178160e+01
5,512,1.658377e-15,3.087444e+01
5,512,1.657910e-15,9.135155e+00
5,512,1.659161e-15,7.255900e+01
5,512,1.671850e-15,2.958821e+02
5,512,1.657781e-15,1.437799e+01
5,512,1.646567e-15,1.973277e+01
5,512,1.656320e-15,3.527659e+01
5,512,1.658356e-15,2.126800e+01
5,512,1.648624e-15,1.013002e+02
5,512,1.648931e-15,7.216750e+02
5,512,1.657772e-15,9.228428e+00
5,512,1.672073e-15,6.905427e+01
5,512,1.657589e-15,2.048650e+01
5,512,1.657722e-15,7.863014e+02
5,512,1.654544e-15,1.951788e+02
5,512,1.661743e-15,5.530635e+01
5,512,1.657229e-15,4.715961e+00
5,512,1.657250e-15,2.827999e+01
5,512,1.635864e-15,7.412685e+01
5,512,1.700338e-15,8.576928e+02
5,512,1.690370e-15,1.403174e+03
5,512,1.942643e-15,1.856152e+02
5,512,1.647796e-15,5.371008e+01
5,512,1.656550e-15,2.395440e+01
5,512,1.611654e-15,7.725010e+01
5,512,1.674789e-15,3.306475e+02
5,512,1.656057e-15,4.233017e+01
5,512,1.658819e-15,3.457903e+02
5,512,1.657533e-15,3.364676e+01
5,512,1.670492e-15,7.200885e+01
5,512,1.706067e-15,5.599504e+02
5,512,1.662415e-15,3.071430e+02
5,512,1.649151e-15,7.939895e+02
5,512,1.677249e-15,4.265280e+01
5,512,1.656877e-15,2.045087e+01
5,512,1.479214e-15,2.593054e+02
5,512,1.655209e-15,9.060399e+00
5,512,1.656872e-15,3.399904e+02
5,512,1.606417e-15,3.901320e+01
5,512,1.656716e-15,2.972291e+01
5,512,1.658970e-15,2.129156e+01
5,512,1.655915e-15,3.260903e+01
5,512,1.654973e-15,1.536195e+02
5,512,1.688781e-15,7.404402e+02
5,512,1.642748e-15,5.277125e+01
5,512,1.657085e-15,1.354156e+01
5,512,1.657521e-15,1.435610e+02
5,512,1.657389e-15,1.414843e+01
5,512,1.658329e-15,4.896239e+01
5,512,1.662542e-15,2.792196e+01
5,512,1.657153e-15,4.109474e+01
5,512,1.657521e-15,1.095038e+01
5,512,1.655088e-15,4.975376e+01
5,512,1.657657e-15,5.017041e+01
5,512,1.657958e-15,1.464589e+01
5,512,1.645388e-15,4.776955e+01
5,512,1.482052e-15,7.178655e+01
5,512,1.461507e-15,6.816841e+01
5,512,1.656083e-15,1.842263e+01
5,512,1.647176e-15,3.453599e+01
5,512,1.652592e-15,2.814656e+02
5,512,1.657507e-15,4.955923e+01
5,512,1.657064e-15,2.613771e+01
5,512,1.656462e-15,3.902154e+01
5,512,1.482547e-15,2.072077e+01
5,512,1.684236e-15,2.936055e+02
5,512,1.658781e-15,2.556410e+01
5,512,1.658728e-15,5.263792e+01
5,512,1.654515e-15,1.331218e+02
5,512,1.656332e-15,2.335789e+02
5,512,1.656010e-15,8.679699e+00
5,512,1.689522e-15,1.533666e+02
5,512,1.660985e-15,3.232304e+01
5,512,1.657693e-15,2.048650e+01
5,512,1.659167e-15,5.354756e+01
5,512,1.651338e-15,5.809101e+02
5,512,1.657524e-15,1.293348e+01
5,512,1.657568e-15,2.203848e+01
5,512,1.657451e-15,2.823212e+01
5,512,1.655056e-15,5.593002e+01
5,512,1.690071e-15,1.087057e+02
5,512,1.655085e-15,5.019925e+01
5,512,1.538806e-15,3.349981e+01
5,512,1.655697e-15,3.655188e+01
5,512,1.670454e-15,1.525827e+02
5,512,1.657654e-15,1.144181e+01
5,512,1.667008e-15,3.248348e+02
5,512,1.668430e-15,6.011411e+01
5,512,1.656066e-15,2.632624e+01
5,512,1.654184e-15,4.193525e+01
5,512,1.657193e-15,1.640961e+01
5,512,1.655221e-15,5.293951e+01
5,512,1.658865e-15,2.588402e+01
5,512,1.657380e-15,2.335789e+02
5,512,1.655466e-15,3.772779e+01
5,512,1.642638e-15,3.325532e+01
5,512,1.569513e-15,8.289550e+01
5,512,1.656275e-15,9.538923e+01
5,512,1.657468e-15,1.661572e+01
5,512,1.961058e-15,1.395373e+03
5,512,1.657961e-15,7.220307e+00
5,512,1.658748e-15,3.140866e+01
5,512,1.660077e-15,1.025075e+02
5,512,1.658229e-15,7.269225e+00
5,512,1.650839e-15,3.084539e+02
5,512,1.657194e-15,4.269283e+01
5,512,1.656981e-15,3.762756e+00
5,512,1.659751e-15,2.335789e+02
5,512,1.657489e-15,5.867196e+01
5,512,1.993781e-15,6.674433e+02
5,512,1.642933e-15,5.277125e+01
5,512,1.661389e-15,4.825881e+01
5,512,1.655930e-15,1.027318e+02
5,512,1.656553e-15,3.766965e+01
5,512,1.659052e-15,1.686131e+01
5,512,1.659102e-15,1.002085e+02
5,512,1.658566e-15,1.084450e+02
5,512,1.464233e-15,4.750378e+01
5,512,1.644700e-15,4.566045e+01
5,512,1.657483e-15,4.896089e+02
5,512,1.656205e-15,1.474191e+02
5,512,1.678307e-15,2.914906e+01
5,512,1.640256e-15,6.156190e+01
5,512,1.658542e-15,2.016312e+01
5,512,1.657533e-15,2.662038e+01
5,512,1.657533e-15,2.419398e+01
5,512,1.655008e-15,2.014349e+01
5,512,1.642403e-15,5.277125e+01
5,512,1.842745e-15,1.183373e+02
5,512,1.656915e-15,8.876397e+01
5,512,1.535233e-15,8.484697e+01
5,512,1.655487e-15,3.658007e+01
5,512,1.658631e-15,9.145394e+01
5,512,1.657418e-15,8.753469e+02
5,512,1.872692e-15,3.927593e+01
5,512,1.942741e-15,1.746881e+02
5,512,1.656364e-15,3.029195e+01
5,512,1.654808e-15,2.749630e+01
5,512,1.660941e-15,1.139228e+01
5,512,1.657648e-15,5.628933e+02
5,512,1.694071e-15,2.366476e+02
5,512,1.664180e-15,2.947221e+01
5,512,1.657512e-15,2.480215e+01
5,512,1.657533e-15,1.180918e+01
5,512,1.657837e-15,1.235643e+01
5,512,1.479343e-15,3.551761e+01
5,512,1.645238e-15,2.303983e+01
5,512,1.465271e-15,2.236069e+02
5,512,1.659483e-15,1.085067e+02
5,512,1.657973e-15,4.266968e+02
5,512,1.655670e-15,5.309690e+01
5,512,1.655927e-15,6.832441e+01
5,512,1.662786e-15,8.801682e+01
5,512,1.646453e-15,6.633120e+01
5,512,1.657442e-15,3.692711e+01
5,512,1.657539e-15,3.170463e+01
5,512,1.657524e-15,1.668269e+01
5,512,1.652707e-15,1.083239e+02
5,512,1.943320e-15,2.190371e+02
5,512,1.479902e-15,1.225752e+02
5,512,1.656816e-15,3.711178e+01
5,512,1.693721e-15,1.203211e+03
5,512,1.874071e-15,6.522378e+01
5,512,1.657520e-15,4.371340e+01
5,512,1.465254e-15,2.794811e+02
5,512,1.657353e-15,3.571267e+01
5,512,1.658902e-15,3.868910e+01
5,512,1.486471e-15,1.028337e+01
5,512,1.624613e-15,9.517226e+02
5,512,1.652808e-15,4.025112e+02
5,512,1.656087e-15,1.082859e+02
5,512,1.658580e-15,3.026393e+01
5,512,1.625766e-15,8.145065e+01
5,512,1.657353e-15,6.182746e+01
5,512,1.676082e-15,2.033356e+01
5,512,1.658884e-15,8.818173e+01
5,512,1.647372e-15,8.316946e+02
5,512,1.657858e-15,5.498166e+01
5,512,1.944812e-15,2.354717e+02
5,512,1.656928e-15,2.501868e+01
5,512,1.656931e-15,2.414560e+01
5,512,1.843448e-15,1.166011e+02
5,512,1.692126e-15,2.753096e+02
5,512,1.664023e-15,4.346137e+02
5,512,1.641023e-15,2.234322e+01
5,512,1.658547e-15,9.293340e+01
5,512,1.657436e-15,2.215682e+01
5,512,1.657406e-15,3.023225e+02
5,512,1.945061e-15,2.194876e+02
5,512,1.843639e-15,1.034803e+02
5,512,1.447410e-15,8.316946e+02
5,512,1.607020e-15,4.379268e+01
5,512,1.460165e-15,4.893299e+01
5,512,1.657822e-15,1.026996e+02
5,512,1.656733e-15,2.883664e+01
5,512,1.661280e-15,1.523607e+01
5,512,1.658572e-15,3.334001e+01
5,512,1.657465e-15,1.933901e+01
5,512,1.657320e-15,3.442823e+01
5,512,1.538034e-15,1.273482e+01
5,512,1.647921e-15,3.918500e+01
5,512,1.671813e-15,4.340689e+01
5,512,1.539474e-15,1.824821e+02
5,512,1.662875e-15,1.267805e+01
5,512,1.657533e-15,1.324353e+02
5,512,1.781959e-15,5.189650e+02
5,512,1.658976e-15,4.459767e+01
5,512,1.650528e-15,4.047584e+02
5,512,1.657855e-15,2.000796e+01
5,512,1.665834e-15,8.872799e+02
5,512,1.656544e-15,4.482104e+02
5,512,1.657586e-15,2.144298e+01
5,512,1.655691e-15,2.034513e+01
5,512,1.658073e-15,2.760724e+01
5,512,1.657524e-15,6.469324e+01
5,512,1.625723e-15,8.948227e+01
5,512,1.545853e-15,8.592441e+02
5,512,1.663851e-15,1.166284e+02
5,512,1.655319e-15,5.417159e+01
5,512,1.657462e-15,3.602648e+01
5,512,1.659621e-15,5.155250e+01
5,512,1.656051e-15,5.065214e+01
5,512,1.657303e-15,7.304930e+02
5,512,1.657486e-15,4.918776e+02
5,512,1.645621e-15,9.204117e+01
5,512,1.947162e-15,2.406358e+02
