ID,N,lim_lo,lim_hi,fre,cond_coarse
1,2048,16,22,8.776301e-15,5.292113e+02
1,2048,16,23,1.002781e-14,2.414656e+03
1,2048,16,24,1.127724e-14,1.959712e+03
1,2048,16,25,1.082105e-14,7.244284e+02
1,2048,16,26,1.237442e-14,1.800211e+03
1,2048,16,27,1.203871e-14,2.212675e+03
1,2048,16,28,1.210460e-14,2.212675e+03
1,2048,16,29,1.185037e-14,2.408680e+03
1,2048,16,30,1.182402e-14,2.408680e+03
1,2048,16,31,1.204909e-14,2.408680e+03
1,2048,16,32,1.242216e-14,2.408680e+03
1,2048,16,33,1.246404e-14,2.408680e+03
1,2048,16,34,1.247409e-14,2.408680e+03
1,2048,16,35,1.246045e-14,2.408680e+03
1,2048,16,36,1.754881e-14,2.408675e+03
1,2048,16,37,8.661711e-15,2.408675e+03
1,2048,16,38,8.441513e-15,2.408675e+03
1,2048,16,39,8.440265e-15,2.408675e+03
1,2048,16,40,5.507187e-15,2.408675e+03
1,2048,16,41,8.224841e-15,2.408675e+03
1,2048,16,42,8.224841e-15,2.408675e+03
1,2048,16,43,1.725600e-14,2.408675e+03
1,2048,16,44,1.728838e-14,2.408675e+03
1,2048,16,45,1.714620e-14,2.408674e+03
1,2048,16,46,1.714620e-14,2.408674e+03
1,2048,16,47,1.740868e-14,6.798564e+02
1,2048,16,48,1.696924e-14,6.798565e+02
1,2048,16,49,1.752808e-14,6.798565e+02
1,2048,16,50,1.752808e-14,6.798565e+02
1,2048,16,51,1.656259e-14,6.798565e+02
1,2048,16,52,1.656281e-14,6.798565e+02
1,2048,16,53,1.656529e-14,6.798565e+02
1,2048,16,54,1.656684e-14,6.798565e+02
1,2048,16,55,1.656672e-14,6.798565e+02
1,2048,16,56,6.976646e-15,4.999478e+02
1,2048,16,57,5.437796e-15,4.999478e+02
1,2048,16,58,5.437796e-15,4.999478e+02
1,2048,16,59,5.437796e-15,4.999478e+02
1,2048,16,60,5.460494e-15,4.999478e+02
1,2048,16,61,5.460494e-15,4.999478e+02
1,2048,16,62,5.421213e-15,1.244479e+02
1,2048,16,63,5.421213e-15,1.244479e+02
1,2048,16,64,5.421213e-15,1.244479e+02
1,2048,16,65,5.429032e-15,1.244479e+02
1,2048,16,66,5.429032e-15,1.244479e+02
1,2048,16,67,5.429032e-15,1.244479e+02
1,2048,16,68,5.126766e-15,1.244479e+02
1,2048,16,69,5.126766e-15,1.244479e+02
1,2048,16,70,5.114423e-15,1.244479e+02
1,2048,16,71,5.114423e-15,1.244479e+02
1,2048,16,72,5.114423e-15,1.244479e+02
1,2048,17,23,1.154804e-14,2.019230e+03
1,2048,17,24,1.061227e-14,1.800211e+03
1,2048,17,25,1.053470e-14,2.213070e+03
1,2048,17,26,1.091538e-14,2.203470e+03
1,2048,17,27,1.209702e-14,2.212675e+03
1,2048,17,28,1.220925e-14,2.212675e+03
1,2048,17,29,1.189503e-14,2.408680e+03
1,2048,17,30,1.245438e-14,1.496519e+03
1,2048,17,31,1.296064e-14,2.408680e+03
1,2048,17,32,1.201105e-14,2.408680e+03
1,2048,17,33,1.202000e-14,2.408680e+03
1,2048,17,34,1.198133e-14,2.408680e+03
1,2048,17,35,1.207942e-14,2.408680e+03
1,2048,17,36,1.752652e-14,2.408675e+03
1,2048,17,37,8.190960e-15,2.408675e+03
1,2048,17,38,8.223604e-15,2.408675e+03
1,2048,17,39,8.222323e-15,2.408675e+03
1,2048,17,40,5.448605e-15,2.408675e+03
1,2048,17,41,8.186470e-15,2.408675e+03
1,2048,17,42,8.186470e-15,2.408675e+03
1,2048,17,43,1.725600e-14,2.408675e+03
1,2048,17,44,1.728838e-14,2.408675e+03
1,2048,17,45,1.719286e-14,2.408674e+03
1,2048,17,46,1.719286e-14,2.408674e+03
1,2048,17,47,1.745113e-14,6.798564e+02
1,2048,17,48,1.711980e-14,6.798565e+02
1,2048,17,49,1.767388e-14,6.798565e+02
1,2048,17,50,1.767388e-14,6.798565e+02
1,2048,17,51,1.685232e-14,6.798565e+02
1,2048,17,52,1.682117e-14,6.798565e+02
1,2048,17,53,1.669865e-14,6.798565e+02
1,2048,17,54,1.670018e-14,6.798565e+02
1,2048,17,55,1.670007e-14,6.798565e+02
1,2048,17,56,6.635482e-15,4.999478e+02
1,2048,17,57,4.992561e-15,4.999478e+02
1,2048,17,58,4.992561e-15,4.999478e+02
1,2048,17,59,4.992561e-15,4.999478e+02
1,2048,17,60,5.460494e-15,4.999478e+02
1,2048,17,61,5.460494e-15,4.999478e+02
1,2048,17,62,5.441326e-15,4.999478e+02
1,2048,17,63,5.441326e-15,4.999478e+02
1,2048,17,64,5.441326e-15,4.999478e+02
1,2048,17,65,5.449116e-15,4.999478e+02
1,2048,17,66,5.449116e-15,4.999478e+02
1,2048,17,67,5.449116e-15,4.999478e+02
1,2048,17,68,5.148028e-15,4.999477e+02
1,2048,17,69,5.148028e-15,4.999477e+02
1,2048,17,70,5.135737e-15,4.999477e+02
1,2048,17,71,5.135737e-15,4.999477e+02
1,2048,17,72,5.135737e-15,4.999477e+02
1,2048,18,24,6.872387e-15,1.441955e+03
1,2048,18,25,2.115890e-14,6.080867e+02
1,2048,18,26,8.163023e-15,2.249803e+03
1,2048,18,27,8.399297e-15,2.212675e+03
1,2048,18,28,2.247678e-14,2.212675e+03
1,2048,18,29,9.278081e-15,2.408680e+03
1,2048,18,30,9.418151e-15,2.408680e+03
1,2048,18,31,3.465732e-14,5.521337e+03
1,2048,18,32,3.441516e-14,5.521337e+03
1,2048,18,33,3.438831e-14,5.521337e+03
1,2048,18,34,3.456017e-14,5.521337e+03
1,2048,18,35,3.440639e-14,5.521326e+03
1,2048,18,36,1.709874e-14,1.605949e+03
1,2048,18,37,8.154878e-15,2.408675e+03
1,2048,18,38,8.223604e-15,2.408675e+03
1,2048,18,39,8.236914e-15,2.408675e+03
1,2048,18,40,5.470600e-15,2.408675e+03
1,2048,18,41,8.186470e-15,2.408675e+03
1,2048,18,42,8.186470e-15,2.408675e+03
1,2048,18,43,1.725600e-14,2.408675e+03
1,2048,18,44,1.623231e-14,2.408675e+03
1,2048,18,45,1.612288e-14,2.408674e+03
1,2048,18,46,1.612458e-14,2.408674e+03
1,2048,18,47,1.640342e-14,6.798564e+02
1,2048,18,48,6.488490e-15,6.432913e+02
1,2048,18,49,6.485021e-15,6.432913e+02
1,2048,18,50,6.485021e-15,6.432913e+02
1,2048,18,51,6.531341e-15,6.432913e+02
1,2048,18,52,6.450323e-15,6.432913e+02
1,2048,18,53,6.456696e-15,6.432913e+02
1,2048,18,54,6.827064e-15,4.999478e+02
1,2048,18,55,6.826777e-15,4.999478e+02
1,2048,18,56,7.177408e-15,4.999478e+02
1,2048,18,57,5.684679e-15,4.999478e+02
1,2048,18,58,5.684679e-15,4.999478e+02
