ID,M,k_max_up,k_max_down,fre,cond,cond_coarse,cond_partmax,cond_partmax_dyn
16,16,0,0,2.2071562083113916e-15,326.5808645199803,41.336055752688274,196961553.00095782,196961553.00095782
16,16,0,1,5.1266001899412605e-09,326.5808645199803,230940108.83086088,196961553.00095782,196961553.00095782
16,16,0,2,5.056590640548265e-09,326.5808645199803,230940105.90670267,196961553.00095782,197537670.29701212
16,16,0,3,5.056590640548265e-09,326.5808645199803,230940105.90670267,196961553.00095782,197537670.29701212
16,16,0,4,5.722066243682405e-09,326.5808645199803,230940114.9080332,196961553.00095782,197964289.59167507
16,16,0,5,5.722066243682405e-09,326.5808645199803,230940114.9080332,196961553.00095782,197964289.59167507
16,16,1,0,3.28086033077924e-09,326.5808645199803,229933855.7565305,196961553.00095782,196961553.00095782
16,16,1,1,5.1266001899412605e-09,326.5808645199803,230940108.83086088,196961553.00095782,196961553.00095782
16,16,1,2,5.056590625760276e-09,326.5808645199803,230940100.20638892,196961553.00095782,197537670.29701212
16,16,1,3,5.056590625760276e-09,326.5808645199803,230940100.20638892,196961553.00095782,197537670.29701212
16,16,1,4,5.722066256750554e-09,326.5808645199803,230940109.17826304,196961553.00095782,197964289.59167507
16,16,1,5,5.722066256750554e-09,326.5808645199803,230940109.17826304,196961553.00095782,197964289.59167507
16,16,2,0,2.7519939758507724e-09,326.5808645199803,229933855.75652042,196961553.00095782,197537670.29701212
16,16,2,1,1.6190050114941346e-08,326.5808645199803,263931549.86948767,196961553.00095782,196961553.00095782
16,16,2,2,1.549969049123716e-08,326.5808645199803,263931549.45199665,196961553.00095782,196961553.00095782
16,16,2,3,1.549969049123716e-08,326.5808645199803,263931549.45199665,196961553.00095782,196961553.00095782
16,16,2,4,1.547667335123669e-08,326.5808645199803,263931552.72732237,196961553.00095782,197537670.29701212
16,16,2,5,1.547667335123669e-08,326.5808645199803,263931552.72732237,196961553.00095782,197537670.29701212
16,16,3,0,2.7519939758507724e-09,326.5808645199803,229933855.75652042,196961553.00095782,197537670.29701212
16,16,3,1,1.6190050114941346e-08,326.5808645199803,263931549.86948767,196961553.00095782,196961553.00095782
16,16,3,2,1.549969049123716e-08,326.5808645199803,263931549.45199665,196961553.00095782,196961553.00095782
16,16,3,3,1.549969049123716e-08,326.5808645199803,263931549.45199665,196961553.00095782,196961553.00095782
16,16,3,4,1.547667335123669e-08,326.5808645199803,263931552.72732237,196961553.00095782,197537670.29701212
16,16,3,5,1.547667335123669e-08,326.5808645199803,263931552.72732237,196961553.00095782,197537670.29701212
16,16,4,0,1.4540736741117255e-09,326.5808645199803,229933855.7565234,196961553.00095782,197964289.59167507
16,16,4,1,3.600260586417722e-09,326.5808645199803,307920151.0507122,196961553.00095782,196961553.00095782
16,16,4,2,5.982140972871206e-09,326.5808645199803,307920149.7398712,196961553.00095782,196961553.00095782
16,16,4,3,5.982140972871206e-09,326.5808645199803,307920149.7398712,196961553.00095782,196961553.00095782
16,16,4,4,3.7294143931025234e-09,326.5808645199803,307920144.0315813,196961553.00095782,196961553.00095782
16,16,4,5,3.7294143931025234e-09,326.5808645199803,307920144.0315813,196961553.00095782,196961553.00095782
16,16,5,0,1.4540736741117255e-09,326.5808645199803,229933855.7565234,196961553.00095782,197964289.59167507
16,16,5,1,3.600260586417722e-09,326.5808645199803,307920151.0507122,196961553.00095782,196961553.00095782
16,16,5,2,5.982140972871206e-09,326.5808645199803,307920149.7398712,196961553.00095782,196961553.00095782
16,16,5,3,5.982140972871206e-09,326.5808645199803,307920149.7398712,196961553.00095782,196961553.00095782
16,16,5,4,3.7294143931025234e-09,326.5808645199803,307920144.0315813,196961553.00095782,196961553.00095782
16,16,5,5,3.7294143931025234e-09,326.5808645199803,307920144.0315813,196961553.00095782,196961553.00095782
16,17,0,0,2.0974617947503262e-08,326.5808645199803,554082171.2040907,197537670.29701212,197537670.29701212
16,17,0,1,6.812267424330877e-09,326.5808645199803,212759264.7922227,197537670.29701212,13.232030764710789
16,17,0,2,5.979561721908797e-09,326.5808645199803,212759263.71361083,197537670.29701212,13.232030764710789
16,17,0,3,5.979560981801144e-09,326.5808645199803,212759263.7136309,197537670.29701212,14.51715985377221
16,17,0,4,5.006586789866574e-09,326.5808645199803,243153444.24180946,197537670.29701212,14.51715985377221
16,17,0,5,5.006588947540064e-09,326.5808645199803,243153444.24180946,197537670.29701212,15.800391408662776
16,17,1,0,2.4631543310010513e-08,326.5808645199803,1777970999.987702,197537670.29701212,197537670.29701212
16,17,1,1,6.812267424330877e-09,326.5808645199803,212759264.7922227,197537670.29701212,13.232030764710789
16,17,1,2,5.979561721908797e-09,326.5808645199803,212759263.71361083,197537670.29701212,13.232030764710789
16,17,1,3,5.979560981801144e-09,326.5808645199803,212759263.7136309,197537670.29701212,14.51715985377221
16,17,1,4,5.006586789866574e-09,326.5808645199803,243153444.24180946,197537670.29701212,14.51715985377221
16,17,1,5,5.006588947540064e-09,326.5808645199803,243153444.24180946,197537670.29701212,15.800391408662776
16,17,2,0,2.4321221721996846e-08,326.5808645199803,1777971021.8664422,197537670.29701212,197537670.29701212
16,17,2,1,2.2783843936699124e-08,326.5808645199803,1730209472.1053126,197537670.29701212,13.232030764710789
16,17,2,2,1.7468448885558248e-08,326.5808645199803,1730209472.1053832,197537670.29701212,14.51715985377221
16,17,2,3,1.7468449916204545e-08,326.5808645199803,1730209472.1053286,197537670.29701212,14.51715985377221
16,17,2,4,1.7704885077396777e-08,326.5808645199803,1730209472.1053588,197537670.29701212,14.51715985377221
16,17,2,5,1.7704884634863398e-08,326.5808645199803,1730209472.1053445,197537670.29701212,15.800391408662776
16,17,3,0,2.4107883173450363e-08,326.5808645199803,1777971012.57149,197537670.29701212,197964289.59167507
16,17,3,1,2.2783843936699124e-08,326.5808645199803,1730209472.1053126,197537670.29701212,13.232030764710789
16,17,3,2,1.7468448885558248e-08,326.5808645199803,1730209472.1053832,197537670.29701212,14.51715985377221
16,17,3,3,1.7468449916204545e-08,326.5808645199803,1730209472.1053286,197537670.29701212,14.51715985377221
16,17,3,4,1.7704885077396777e-08,326.5808645199803,1730209472.1053588,197537670.29701212,14.51715985377221
16,17,3,5,1.7704884634863398e-08,326.5808645199803,1730209472.1053445,197537670.29701212,15.800391408662776
16,17,4,0,2.425760146364446e-08,326.5808645199803,1777971011.7889621,197537670.29701212,197964289.59167507
16,17,4,1,8.835470702401173e-09,326.5808645199803,865104736.0530219,197537670.29701212,14.51715985377221
16,17,4,2,1.7446999284683334e-08,326.5808645199803,865104736.0529155,197537670.29701212,15.800391408662776
16,17,4,3,1.7446999490987002e-08,326.5808645199803,865104736.0529317,197537670.29701212,14.51715985377221
16,17,4,4,9.50995533558254e-09,326.5808645199803,865104736.0528268,197537670.29701212,15.800391408662776
16,17,4,5,9.509953709413033e-09,326.5808645199803,865104736.052806,197537670.29701212,15.800391408662776
16,17,5,0,2.4714795825225132e-08,326.5808645199803,1777971001.314579,197537670.29701212,198288973.4020273
16,17,5,1,8.835470702401173e-09,326.5808645199803,865104736.0530219,197537670.29701212,14.51715985377221
16,17,5,2,1.7446999284683334e-08,326.5808645199803,865104736.0529155,197537670.29701212,15.800391408662776
