ID,M,k_max_up,k_max_down,fre,cond,cond_coarse,cond_partmax,cond_partmax_dyn
13,16,0,0,1966528078385075.8,1.560590990241761e+17,9.29234909617625e+17,579.88283897736,579.88283897736
13,16,0,1,8177681700442632.0,1.560590990241761e+17,2.9985172464331716e+16,579.88283897736,565.7883401458143
13,16,0,2,3972604848039053.0,1.560590990241761e+17,6.979225356354574e+16,579.88283897736,554.3688767963977
13,16,0,3,7155133507979555.0,1.560590990241761e+17,2.034651984945614e+17,579.88283897736,546.6599485628852
13,16,0,4,3588594640095055.5,1.560590990241761e+17,5.606894569372998e+16,579.88283897736,544.0367664153064
13,16,0,5,1964886435749839.5,1.560590990241761e+17,1.1917038054577062e+17,579.88283897736,544.0367664153064
13,16,1,0,654337570971273.9,1.560590990241761e+17,2.8496650071160733e+17,579.88283897736,170.29556862087728
13,16,1,1,2319333003122608.5,1.560590990241761e+17,3.012323348711046e+17,579.88283897736,155.5657559774234
13,16,1,2,3903132612613989.0,1.560590990241761e+17,2.795466754480198e+17,579.88283897736,155.36155563228252
13,16,1,3,2.702615126570412e+16,1.560590990241761e+17,2.883611332570959e+17,579.88283897736,159.33732336050733
13,16,1,4,4964754694208085.0,1.560590990241761e+17,1.9937276108081392e+17,579.88283897736,163.22192173540947
13,16,1,5,1798542713733529.2,1.560590990241761e+17,1.6970603983555436e+18,579.88283897736,167.0217486185884
13,16,2,0,5633651618445149.0,1.560590990241761e+17,6.214196086197199e+16,579.88283897736,249.3710881830418
13,16,2,1,4087394067480803.5,1.560590990241761e+17,9.012608976271765e+16,579.88283897736,256.61384945224563
13,16,2,2,6478120568753821.0,1.560590990241761e+17,1.1436870820078595e+17,579.88283897736,263.66124247507116
13,16,2,3,3380160384029735.0,1.560590990241761e+17,5.188732280180284e+16,579.88283897736,270.5285471924624
13,16,2,4,325167598054254.3,1.560590990241761e+17,1.603723535473439e+17,579.88283897736,277.2291601385455
13,16,2,5,1.0878945142322436e+16,1.560590990241761e+17,1.1504885509883091e+17,579.88283897736,283.7749042040719
13,16,3,0,2.401264537644124e+16,1.560590990241761e+17,1.538541699047035e+18,579.88283897736,376.78818521271734
13,16,3,1,2914050613493961.0,1.560590990241761e+17,9.387091340507725e+17,579.88283897736,388.02357611142867
13,16,3,2,2772296476291055.0,1.560590990241761e+17,8.785117557035688e+17,579.88283897736,398.9451966152115
13,16,3,3,7225952509338572.0,1.560590990241761e+17,6.228721901365756e+16,579.88283897736,409.57813205345064
13,16,3,4,1.405513942410078e+17,1.560590990241761e+17,1.4314890153154835e+17,579.88283897736,419.94430131084073
13,16,3,5,2412276664478006.5,1.560590990241761e+17,1.8186330854720272e+17,579.88283897736,430.06298989027044
13,16,4,0,1882431933754383.8,1.560590990241761e+17,1.785110242863124e+17,579.88283897736,535.3632725951297
13,16,4,1,7171301040456571.0,1.560590990241761e+17,1.5392346996306173e+18,579.88283897736,551.7550677375866
13,16,4,2,5244769244609037.0,1.560590990241761e+17,1.6553433020603376e+17,579.88283897736,567.6758949544603
13,16,4,3,1444516937499647.0,1.560590990241761e+17,3.5138461868172275e+17,579.88283897736,583.1642796015124
13,16,4,4,9269198423841266.0,1.560590990241761e+17,1.1609206245322593e+18,579.88283897736,598.2537646548152
13,16,4,5,1325997458407480.2,1.560590990241761e+17,2.3604491053095133e+17,579.88283897736,612.9737756833938
13,16,5,0,4.596897049459066e+16,1.560590990241761e+17,8.563194637536389e+16,579.88283897736,667.0009818602597
13,16,5,1,4621445376127725.0,1.560590990241761e+17,2.545797528613081e+17,579.88283897736,648.8699725646699
13,16,5,2,2.933281853263649e+16,1.560590990241761e+17,2.0590478433217325e+17,579.88283897736,630.7687991650564
13,16,5,3,2266431137298067.5,1.560590990241761e+17,8.112531308768771e+16,579.88283897736,612.9611335043401
13,16,5,4,3372884807865989.5,1.560590990241761e+17,9.960619860168448e+16,579.88283897736,595.827552659735
13,16,5,5,1966528078385075.8,1.560590990241761e+17,9.29234909617625e+17,579.88283897736,579.88283897736
13,17,0,0,2.541957577713962e+16,1.560590990241761e+17,2.3299827169863126e+17,184.75152706949913,184.75152706949913
13,17,0,1,1.6085599086370294e+16,1.560590990241761e+17,3.179537819251261e+17,184.75152706949913,595.827552659735
13,17,0,2,7598451105767254.0,1.560590990241761e+17,6.278552365922244e+16,184.75152706949913,159.33732336050733
13,17,0,3,2832769998794808.5,1.560590990241761e+17,1.2459451778301565e+17,184.75152706949913,163.22192173540947
13,17,0,4,4561141088165402.0,1.560590990241761e+17,4.977188466847599e+17,184.75152706949913,167.0217486185884
13,17,0,5,4535717579235105.0,1.560590990241761e+17,1.147084713796803e+17,184.75152706949913,170.7425001588386
13,17,1,0,1.0083653782293122e+16,1.560590990241761e+17,inf,184.75152706949913,256.61384945224563
13,17,1,1,2.541957577713962e+16,1.560590990241761e+17,2.3299827169863126e+17,184.75152706949913,184.75152706949913
