ID,M,k_max_up,k_max_down,fre,cond,cond_coarse,cond_partmax,cond_partmax_dyn
12,16,0,0,0.004194781153239453,6416862439263279.0,2802549213840522.5,711249.688140337,711249.688140337
12,16,0,1,0.00409685908675032,6416862439263279.0,3203339112940454.5,711249.688140337,1093185.2344997711
12,16,0,2,0.005094488458664445,6416862439263279.0,2682962434719624.5,711249.688140337,736812.9607769004
12,16,0,3,0.00631150661249246,6416862439263279.0,2902972828707920.0,711249.688140337,711242.0903894114
12,16,0,4,0.0005963345836474434,6416862439263279.0,2855262863921600.0,711249.688140337,572055.739632615
12,16,0,5,0.0033482503826460304,6416862439263279.0,2481182836312462.0,711249.688140337,511931.56358581345
12,16,1,0,0.002648903421325915,6416862439263279.0,2936785000410065.0,711249.688140337,3325433.41780268
12,16,1,1,0.004194781153239453,6416862439263279.0,2802549213840522.5,711249.688140337,711249.688140337
12,16,1,2,0.004096862969999816,6416862439263279.0,3203339112963287.0,711249.688140337,709620.6712232435
12,16,1,3,0.0050945120336866115,6416862439263279.0,2682962434739564.0,711249.688140337,736812.9607769004
12,16,1,4,0.0063115331286373744,6416862439263279.0,2902972828728446.5,711249.688140337,711242.0903894114
12,16,1,5,0.0005963079794490509,6416862439263279.0,2855262863941582.0,711249.688140337,572055.739632615
12,16,2,0,0.008659947901999946,6416862439263279.0,3491118338275127.5,711249.688140337,4795461.129666785
12,16,2,1,0.002655240889213125,6416862439263279.0,2936785013659463.0,711249.688140337,9023795.148623979
12,16,2,2,0.004194781153239453,6416862439263279.0,2802549213840522.5,711249.688140337,711249.688140337
12,16,2,3,0.004096832885433857,6416862439263279.0,3203441437653414.0,711249.688140337,4795461.129666785
12,16,2,4,0.005094546745880899,6416862439263279.0,2683049996602413.0,711249.688140337,4795461.129666785
12,16,2,5,0.006311561110799673,6416862439263279.0,2903066123262890.5,711249.688140337,4795461.129666785
12,16,3,0,0.00638552619197381,6416862439263279.0,3579523081233081.5,711249.688140337,5791256.936033716
12,16,3,1,0.008656244161887474,6416862439263279.0,3491118349422217.0,711249.688140337,13012817.709212605
12,16,3,2,0.002648903421324516,6416862439263279.0,2936785009406272.5,711249.688140337,3325433.41780268
12,16,3,3,0.004194746596352866,6416862439263279.0,2802549213839990.5,711249.688140337,711249.688140337
12,16,3,4,0.004096855503213267,6416862439263279.0,3203441061234180.0,711249.688140337,5791256.936033716
12,16,3,5,0.005094524601301332,6416862439263279.0,2683049674721733.5,711249.688140337,5791256.936033716
12,16,4,0,0.01046025175291569,6416862439263279.0,3321636986094096.0,711249.688140337,5810975.552435617
12,16,4,1,0.006385761334929901,6416862439263279.0,3585710681890662.5,711249.688140337,15714978.97165383
12,16,4,2,0.008664312813819507,6416862439263279.0,3491118341406780.0,711249.688140337,4795461.129666785
12,16,4,3,0.002648889548799429,6416862439263279.0,2936785006513318.5,711249.688140337,3325433.41780268
12,16,4,4,0.004194713074971147,6416862439263279.0,2802549213003584.0,711249.688140337,711249.688140337
12,16,4,5,0.004096836871712337,6416862439263279.0,3203387899591599.5,711249.688140337,5810975.552435617
12,16,5,0,0.003220982898379832,6416862439263279.0,3624154488653175.0,711249.688140337,5854181.549678078
12,16,5,1,0.010460098274764384,6416862439263279.0,3541085920898076.5,711249.688140337,15768486.810359579
12,16,5,2,0.006385526191928892,6416862439263279.0,3579523039749322.5,711249.688140337,5791256.936033716
12,16,5,3,0.008658258018821217,6416862439263279.0,3491118339513626.0,711249.688140337,4795461.129666785
12,16,5,4,0.002655243602043579,6416862439263279.0,2936785010751277.0,711249.688140337,3325433.41780268
12,16,5,5,0.004194757795188567,6416862439263279.0,2802549213037675.0,711249.688140337,711249.688140337
12,17,0,0,0.008824500461463453,6416862439263279.0,2836466976217799.0,16932877.934560742,16932877.934560742
12,17,0,1,0.002959814916406841,6416862439263279.0,2578516606919620.0,16932877.934560742,18995567.487725455
12,17,0,2,0.003215214040584608,6416862439263279.0,2766982362542787.0,16932877.934560742,18262003.875934433
12,17,0,3,0.0031901465226088247,6416862439263279.0,2854515093672776.0,16932877.934560742,18047976.120146297
12,17,0,4,0.0056658113484054935,6416862439263279.0,2793006864533936.5,16932877.934560742,18881085.677719556
12,17,0,5,0.0070235376537900055,6416862439263279.0,2963418836247911.5,16932877.934560742,19696014.24871735
12,17,1,0,0.003367414068989875,6416862439263279.0,2930075848875194.0,16932877.934560742,14820912.909138383
12,17,1,1,0.008506373794759657,6416862439263279.0,2833889709963236.5,16932877.934560742,16932877.934560742
12,17,1,2,0.0072599050020735485,6416862439263279.0,2576173667655945.5,16932877.934560742,18995567.487725455
