ID,M,k_max_up,k_max_down,fre,cond,cond_coarse,cond_partmax,cond_partmax_dyn
9,16,0,0,5.800064983628042e-05,1005954627603482.4,179112972103749.7,915.9453522526985,915.9453522526985
9,16,0,1,6.505368985394472e-05,1005954627603482.4,179093978090331.47,915.9453522526985,2681.4168808479417
9,16,0,2,9.857917673223837e-05,1005954627603482.4,200965471169558.94,915.9453522526985,2681.4168808479417
9,16,0,3,9.02736087628544e-05,1005954627603482.4,200268350488111.0,915.9453522526985,2681.4168808479417
9,16,0,4,8.255880881790274e-05,1005954627603482.4,2921422323680533.0,915.9453522526985,2681.4168808479417
9,16,0,5,9.45174886528269e-05,1005954627603482.4,2921688485189409.5,915.9453522526985,2681.4168808479417
9,16,1,0,0.00014261184469499473,1005954627603482.4,177946987735150.9,915.9453522526985,817.4527110246004
9,16,1,1,0.00011177175120930282,1005954627603482.4,177332205960392.75,915.9453522526985,817.4527110246004
9,16,1,2,0.00016356195325355219,1005954627603482.4,204330971886401.4,915.9453522526985,4725.819862212799
9,16,1,3,9.308954518475928e-05,1005954627603482.4,213041256191119.25,915.9453522526985,4725.819862212799
9,16,1,4,9.517897189661817e-05,1005954627603482.4,2712613970786410.0,915.9453522526985,269.4457330954222
9,16,1,5,9.947848964202185e-05,1005954627603482.4,2713046870316348.0,915.9453522526985,269.4457330954222
9,16,2,0,0.00022708536050884397,1005954627603482.4,184382357164336.4,915.9453522526985,565.1326979129592
9,16,2,1,0.0002269461471424469,1005954627603482.4,184382366311104.72,915.9453522526985,565.1326979129592
9,16,2,2,0.0001638713858901962,1005954627603482.4,298518625102373.0,915.9453522526985,4725.819862212799
9,16,2,3,0.00017222286658808043,1005954627603482.4,290527312526433.94,915.9453522526985,4725.819862212799
9,16,2,4,6.615477415386645e-05,1005954627603482.4,240539300266081.62,915.9453522526985,269.4457330954222
9,16,2,5,7.469303381006545e-05,1005954627603482.4,240503663458963.34,915.9453522526985,269.4457330954222
9,16,3,0,9.0919649622672e-05,1005954627603482.4,246714429395673.97,915.9453522526985,540.9365532584449
