ID,M,k_max_up,k_max_down,fre,cond,cond_coarse,cond_partmax,cond_partmax_dyn
16,16,0,0,2.2071562083113916e-15,326.5808645199803,41.336055752688274,13.232030764710789,13.232030764710789
16,16,0,1,2.2071562083113916e-15,326.5808645199803,41.336055752688274,13.232030764710789,13.232030764710789
16,16,0,2,3.881150619372144e-15,326.5808645199803,41.3360557526883,13.232030764710789,13.232030764710789
16,16,0,3,3.881150619372144e-15,326.5808645199803,41.3360557526883,13.232030764710789,13.232030764710789
16,16,0,4,2.177988973420524e-15,326.5808645199803,41.33605575268831,13.232030764710789,14.51715985377221
16,16,0,5,2.177988973420524e-15,326.5808645199803,41.33605575268831,13.232030764710789,14.51715985377221
16,16,1,0,2.2071562083113916e-15,326.5808645199803,41.336055752688274,13.232030764710789,13.232030764710789
16,16,1,1,2.2071562083113916e-15,326.5808645199803,41.336055752688274,13.232030764710789,13.232030764710789
16,16,1,2,3.881150619372144e-15,326.5808645199803,41.3360557526883,13.232030764710789,13.232030764710789
16,16,1,3,3.881150619372144e-15,326.5808645199803,41.3360557526883,13.232030764710789,13.232030764710789
16,16,1,4,2.177988973420524e-15,326.5808645199803,41.33605575268831,13.232030764710789,14.51715985377221
16,16,1,5,2.177988973420524e-15,326.5808645199803,41.33605575268831,13.232030764710789,14.51715985377221
16,16,2,0,4.250873113745659e-15,326.5808645199803,41.33605575268818,13.232030764710789,13.232030764710789
16,16,2,1,4.250873113745659e-15,326.5808645199803,41.33605575268818,13.232030764710789,13.232030764710789
16,16,2,2,2.2071562083113916e-15,326.5808645199803,41.336055752688274,13.232030764710789,13.232030764710789
16,16,2,3,2.2071562083113916e-15,326.5808645199803,41.336055752688274,13.232030764710789,13.232030764710789
16,16,2,4,3.881150619372144e-15,326.5808645199803,41.3360557526883,13.232030764710789,13.232030764710789
16,16,2,5,3.881150619372144e-15,326.5808645199803,41.3360557526883,13.232030764710789,13.232030764710789
16,16,3,0,4.250873113745659e-15,326.5808645199803,41.33605575268818,13.232030764710789,13.232030764710789
16,16,3,1,4.250873113745659e-15,326.5808645199803,41.33605575268818,13.232030764710789,13.232030764710789
16,16,3,2,2.2071562083113916e-15,326.5808645199803,41.336055752688274,13.232030764710789,13.232030764710789
16,16,3,3,2.2071562083113916e-15,326.5808645199803,41.336055752688274,13.232030764710789,13.232030764710789
16,16,3,4,3.881150619372144e-15,326.5808645199803,41.3360557526883,13.232030764710789,13.232030764710789
